EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,IS_TZ_ACTIVE,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
369342,[43248],[1],[ 0.004],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.004,1,2002-01,2002-01,2018-01
74432,[685094],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
271041,[706833 651227 715319 362978 469111 674261 623866 166338 642808],[1 1 1 1 1 1 1 1 1],[ 1.   1.   1.   1.   1.   1.   1.   1.   0.5],[1986 1991 1993 1993 2003 2004 2004 2007 2014],[ 2018.  2008.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],9,9,0,1.0,0.0,1,8,0.1111111111111111,0.8888888888888888,0.9444444444444444,1,1986-01,2014-01,2018-01
107202,[311170 130507],[1 1],[ 0.9  0.9],[2011 2011],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.9,1,2011-01,2011-01,2018-01
467651,[705688 635105 203824],[1 1 1],[ 0.167  0.8    0.41 ],[2001 2005 2015],[ 2011.  2007.  2018.],3,3,0,1.0,0.0,2,1,0.6666666666666666,0.3333333333333333,0.459,1,2001-01,2015-01,2011-01
434883,[658538 702599 257531 671154],[0 1 1 1],[ 0.955  0.333  0.49   0.5  ],[2004 2006 2013 2014],[ 2018.  2018.  2018.  2018.],4,3,1,0.75,0.25,0,4,0.0,1.0,0.5694999999999999,1,2004-01,2014-01,2018-01
41660,[170453],[1],[ 0.488],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.488,1,2015-01,2015-01,2018-01
205510,[682802],[0],[ 1.],[2008],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2008-01,2008-01,2018-01
107207,[697976],[1],[ 1.],[1994],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,1994-01,1994-01,2013-01
8905,[89962],[1],[ 0.25],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2015-01,2015-01,2018-01
172747,[373486],[1],[ 0.216],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.21600000000000003,1,2002-01,2002-01,2018-01
369357,[682998 709812],[0 1],[ 0.076  0.59 ],[2001 2001],[ 2012.  2013.],2,1,1,0.5,0.5,2,0,1.0,0.0,0.33299999999999996,1,2001-01,2001-01,2012-01
74445,[680989 633182 721020 247509 649207 729691 681430],[1 1 1 1 1 1 1],[ 0.2    1.     0.1    0.1    1.     0.333  1.   ],[2001 2003 2005 2006 2007 2007 2007],[ 2014.  2018.  2018.  2018.  2012.  2013.  2013.],7,7,0,1.0,0.0,4,3,0.5714285714285714,0.42857142857142855,0.5332857142857144,1,2001-01,2007-01,2014-01
369358,[704751 738376],[1 1],[ 0.03   0.143],[2001 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.08650000000000001,1,2001-01,2014-01,2018-01
8909,[697376 659667 647168 632917 427162 717677 216912],[0 0 0 0 1 0 1],[ 0.7   0.2   0.65  1.    0.88  1.    0.71],[2003 2004 2004 2004 2011 2013 2015],[ 2008.  2005.  2018.  2018.  2018.  2018.  2018.],7,2,5,0.2857142857142857,0.7142857142857143,2,5,0.2857142857142857,0.7142857142857143,0.7342857142857142,1,2003-01,2015-01,2008-01
303823,[627584],[1],[ 0.7],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,2003-01,2003-01,2018-01
74449,[635551 687765],[0 0],[ 0.067  0.003],[2004 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.035,1,2004-01,2014-01,2018-01
303827,[724007],[0],[ 0.33],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.33,1,2014-01,2014-01,2018-01
107220,[696993 429958],[0 1],[ 0.1    0.036],[2008 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.068,1,2008-01,2010-01,2018-01
402128,[445135],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
172758,[628520],[0],[ 1.],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
205527,[654025],[1],[ 0.75],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.75,1,2003-01,2003-01,2018-01
369368,[162037 715781  45819],[1 1 1],[ 0.5  0.5  0.5],[2013 2014 2014],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.5,1,2013-01,2014-01,2018-01
434910,[635860],[1],[ 0.8],[2007],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.8,1,2007-01,2007-01,2011-01
74465,[200991 691194 277363 166050],[1 1 1 1],[ 0.475  0.5    0.213  0.2  ],[2007 2011 2012 2014],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.347,1,2007-01,2014-01,2018-01
205539,[240983],[1],[ 0.1],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2011-01,2011-01,2018-01
172772,[686271],[1],[ 0.5],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2003-01,2003-01,2018-01
172773,[345219],[1],[ 0.6],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2013-01,2013-01,2018-01
467685,[380991],[1],[ 0.1],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2014-01,2014-01,2018-01
238307,[687660],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
74472,[660504],[1],[ 0.333],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2006-01,2006-01,2018-01
8938,[657128],[0],[ 1.],[2006],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2006-01,2006-01,2018-01
369386,[719241  59276 391980 267475],[1 1 1 1],[ 0.95  0.8   0.96  0.96],[2012 2013 2014 2014],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.9175,1,2012-01,2014-01,2018-01
74476,[654778 673574],[1 1],[ 0.5  0.5],[1995 2009],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5,1,1995-01,2009-01,2018-01
434924,[704844 436903],[1 1],[ 0.4    0.333],[1999 2004],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.3665,1,1999-01,2004-01,2018-01
434926,[333238],[1],[ 0.5],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2005-01,2005-01,2018-01
369389,[659919 297622 179743 684072 675885],[0 1 1 0 0],[ 0.6   1.    1.    1.    0.05],[2010 2011 2012 2013 2013],[ 2018.  2018.  2018.  2018.  2018.],5,2,3,0.4,0.6,0,5,0.0,1.0,0.73,1,2010-01,2013-01,2018-01
41712,[503637 658827 663249],[1 0 0],[ 0.2    0.167  1.   ],[1993 2010 2011],[ 2018.  2018.  2014.],3,1,2,0.3333333333333333,0.6666666666666666,1,2,0.3333333333333333,0.6666666666666666,0.45566666666666666,1,1993-01,2011-01,2018-01
434929,[730903],[1],[ 0.8],[2001],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.8,1,2001-01,2001-01,2007-01
500461,[114902],[1],[ 0.5],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2011-01,2011-01,2018-01
467691,[736740],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
336628,[672902 738917 702245],[1 1 1],[ 1.   0.6  0.4],[1988 2001 2002],[ 2008.  2007.  2007.],3,3,0,1.0,0.0,3,0,1.0,0.0,0.6666666666666666,1,1988-01,2002-01,2008-01
140021,[293501 624777 727343  11862 733184 664151  92948 701869 122577 486647],[1 1 1 1 1 1 1 1 1 1],[ 1.    1.    1.    0.15  1.    0.99  1.    1.    1.    1.  ],[1983 1987 1996 1998 2003 2005 2009 2010 2010 2013],[ 2018.  2018.  2013.  2018.  2013.  2013.  2018.  2018.  2018.  2018.],10,10,0,1.0,0.0,3,7,0.3,0.7,0.914,1,1983-01,2013-01,2018-01
500469,[689153 673673],[1 1],[ 0.759  0.274],[2006 2008],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5165,1,2006-01,2008-01,2018-01
41716,[650033 342815],[0 1],[ 0.1   0.35],[2012 2013],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.22499999999999998,1,2012-01,2013-01,2018-01
402174,[723908 718428],[1 1],[ 0.625  0.167],[2005 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.396,1,2005-01,2012-01,2018-01
467711,[715968],[1],[ 0.071],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.071,1,2003-01,2003-01,2018-01
8960,[724805],[1],[ 0.3],[2006],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.3,1,2006-01,2006-01,2007-01
74500,[381986],[1],[ 0.45],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.45,1,2012-01,2012-01,2018-01
107275,[695001],[1],[ 0.49],[2002],[ 2015.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.49,1,2002-01,2002-01,2015-01
402189,[700670 646799 436350],[1 1 1],[ 0.5  1.   0.5],[2015 2015 2015],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.6666666666666666,1,2015-01,2015-01,2018-01
500494,[659366],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
303890,[650629 634579],[0 0],[ 0.49  0.9 ],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.6950000000000001,1,2015-01,2015-01,2018-01
467733,[623356 672352],[1 0],[ 0.29   0.072],[2000 2002],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.181,1,2000-01,2002-01,2018-01
303893,[677731],[0],[ 0.942],[2005],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.9420000000000001,1,2005-01,2005-01,2018-01
41749,[654039],[1],[ 1.],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2009-01,2009-01,2018-01
74518,[680739 662467 467601],[0 0 1],[ 1.     0.075  0.333],[2011 2013 2015],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.4693333333333333,1,2011-01,2015-01,2018-01
369431,[341636],[1],[ 0.76],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.76,1,2015-01,2015-01,2018-01
238363,[703508],[0],[ 0.08],[2005],[ 2006.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.08,1,2005-01,2005-01,2006-01
467739,[252225],[1],[ 0.083],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.083,1,2012-01,2012-01,2018-01
336668,[661383 678990],[1 1],[ 0.11  0.1 ],[2013 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.10500000000000001,1,2013-01,2015-01,2018-01
107292,[677675],[0],[ 0.4],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2015-01,2015-01,2018-01
74528,[439047 184482 730837 647659 701388 377298 736239 624351 136600],[1 1 1 1 1 1 1 1 1],[ 1.  1.  1.  1.  1.  1.  1.  1.  1.],[1992 1992 1993 1993 1993 1999 2006 2011 2015],[ 2018.  2018.  2007.  2010.  2018.  2018.  2018.  2018.  2018.],9,9,0,1.0,0.0,2,7,0.2222222222222222,0.7777777777777778,1.0,1,1992-01,2015-01,2018-01
402208,[671659 726373],[0 0],[ 0.25  0.3 ],[2012 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.275,1,2012-01,2014-01,2018-01
74530,[629164],[0],[ 0.1],[1997],[ 2003.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.1,1,1997-01,1997-01,2003-01
205602,[681786 442506],[1 1],[ 0.213  0.08 ],[2010 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.1465,1,2010-01,2015-01,2018-01
172836,[192619 665041 643796 713398 666471],[1 1 1 0 1],[ 0.875  0.4    0.8    0.517  0.9  ],[2000 2001 2004 2011 2011],[ 2018.  2018.  2018.  2018.  2018.],5,4,1,0.8,0.2,0,5,0.0,1.0,0.6984,1,2000-01,2011-01,2018-01
107301,[708188],[1],[ 0.077],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.077,1,2011-01,2011-01,2018-01
140069,[634000 659128],[0 0],[ 0.455  0.51 ],[2012 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.48250000000000004,1,2012-01,2013-01,2018-01
107305,[678587],[1],[ 0.2],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2006-01,2006-01,2018-01
369452,[707148 694799 715358 647539],[0 0 0 0],[ 0.9    0.506  0.487  1.   ],[2001 2004 2007 2014],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.7232500000000001,1,2001-01,2014-01,2018-01
467761,[706178],[0],[ 0.2],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,1,2014-01,2014-01,2018-01
369460,[677671  38173 223310 680751],[1 1 1 1],[ 1.   1.   1.   0.3],[1992 1993 1994 2001],[ 2012.  2018.  2018.  2014.],4,4,0,1.0,0.0,2,2,0.5,0.5,0.825,1,1992-01,2001-01,2012-01
172852,"[644228 722426 672690 668008 652269 725016 690005 668647 665670 647094
 667293 634643 731894 654474 632611]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[ 1.     0.98   0.98   0.98   0.98   0.162  0.98   0.076  0.98   0.98   0.98
  0.98   0.98   0.98   0.98 ]",[2000 2011 2011 2011 2011 2011 2011 2011 2011 2011 2012 2012 2012 2012 2012],"[ 2018.  2015.  2015.  2015.  2015.  2018.  2018.  2018.  2018.  2018.
  2014.  2014.  2018.  2018.  2018.]",15,0,15,0.0,1.0,6,9,0.4,0.6,0.8665333333333335,1,2000-01,2012-01,2018-01
107316,[285873 718128],[1 0],[ 0.5   0.49],[2008 2013],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.495,1,2008-01,2013-01,2018-01
238391,[665962 655318],[0 0],[ 1.   0.4],[2007 2009],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.7,1,2007-01,2009-01,2018-01
140088,[715414 657387 717111 656113 666769],[0 0 0 0 1],[ 0.51   0.52   0.51   1.     0.333],[2001 2003 2007 2013 2014],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.5746,1,2001-01,2014-01,2018-01
205624,[353910],[1],[ 0.],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.0,1,2011-01,2011-01,2018-01
369466,[350910 690357 642819],[1 1 1],[ 0.983  0.94   0.5  ],[2004 2005 2005],[ 2018.  2009.  2009.],3,3,0,1.0,0.0,2,1,0.6666666666666666,0.3333333333333333,0.8076666666666666,1,2004-01,2005-01,2018-01
107322,[229724],[1],[ 0.467],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.467,1,2014-01,2014-01,2018-01
336700,[724619 356959],[0 1],[ 0.25  0.4 ],[2010 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.325,1,2010-01,2015-01,2018-01
74557,[695724 731581 718049 658318 642219],[0 0 0 0 0],[ 1.    1.    1.    0.65  1.  ],[2004 2004 2004 2006 2006],[ 2010.  2018.  2018.  2018.  2018.],5,0,5,0.0,1.0,1,4,0.2,0.8,0.93,1,2004-01,2006-01,2010-01
41790,[654378 722719 494998],[0 0 1],[ 0.5   1.    0.24],[1989 1992 1992],[ 1995.  2003.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,2,1,0.6666666666666666,0.3333333333333333,0.58,1,1989-01,1992-01,1995-01
303931,[731950],[1],[ 0.25],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2015-01,2015-01,2018-01
107328,[632071 697824 492415],[1 1 1],[ 0.5  0.5  1. ],[2003 2005 2008],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.6666666666666666,1,2003-01,2008-01,2018-01
140096,[492537],[1],[ 0.6],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2013-01,2013-01,2018-01
140098,[459448],[1],[ 0.1],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,1995-01,1995-01,2018-01
435008,[700396 656322],[0 0],[ 0.01  0.01],[2014 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.01,1,2014-01,2014-01,2018-01
41802,[726155 731113],[1 1],[ 1.   0.5],[1993 1994],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.75,1,1993-01,1994-01,2018-01
271178,[638886],[0],[ 0.8],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.8,1,2014-01,2014-01,2018-01
402252,[684925 633576],[0 0],[ 1.  1.],[2008 2011],[ 2018.  2012.],2,0,2,0.0,1.0,1,1,0.5,0.5,1.0,1,2008-01,2011-01,2018-01
500557,"[640318 734745 660246 117980 726872 238075 679694 656731 204027 658480
 694842 636764 626959 160282]",[0 1 1 1 0 1 0 0 1 0 1 1 1 1],"[ 0.9    1.     0.51   1.     0.4    0.25   1.     1.     1.     1.     0.1
  1.     0.179  0.333]",[2002 2005 2005 2005 2007 2007 2008 2008 2010 2013 2014 2014 2014 2014],"[ 2018.  2008.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",14,9,5,0.6428571428571429,0.35714285714285715,1,13,0.07142857142857142,0.9285714285714286,0.690857142857143,1,2002-01,2014-01,2018-01
402255,[723045],[1],[ 0.017],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.017,1,2014-01,2014-01,2018-01
467794,[624954],[1],[ 0.2],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2012-01,2012-01,2018-01
74582,[625539],[0],[ 1.],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2013-01,2013-01,2018-01
41815,[633929],[1],[ 1.],[1996],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,1996-01,1996-01,2008-01
467799,[382390],[1],[ 0.6],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2011-01,2011-01,2018-01
369497,[358565 634524],[1 0],[ 0.537  0.55 ],[2005 2010],[ 2018.  2013.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.5435000000000001,1,2005-01,2010-01,2018-01
336729,[676144],[0],[ 0.1],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.1,1,2012-01,2012-01,2018-01
402267,[309023],[1],[ 0.75],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.75,1,2010-01,2010-01,2018-01
467803,[ 69344 684300  57678 435907],[1 0 1 1],[ 0.4    0.28   0.018  0.2  ],[2013 2014 2014 2015],[ 2018.  2018.  2018.  2018.],4,3,1,0.75,0.25,0,4,0.0,1.0,0.22450000000000003,1,2013-01,2015-01,2018-01
107356,[79610],[1],[ 0.99],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.99,1,2014-01,2014-01,2018-01
238430,[340533 673097 623316 675895 729586 732825 704894 647675  38660],[1 1 0 0 0 0 1 0 1],[ 0.299  0.3    0.04   0.09   0.044  0.044  0.071  0.04   0.2  ],[2005 2008 2008 2011 2014 2014 2014 2014 2015],[ 2018.  2018.  2018.  2018.  2015.  2018.  2018.  2018.  2018.],9,4,5,0.4444444444444444,0.5555555555555556,1,8,0.1111111111111111,0.8888888888888888,0.12533333333333332,1,2005-01,2015-01,2018-01
467802,[737080],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
41816,[703166],[1],[ 0.1],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,1,2015-01,2015-01,2018-01
336737,[715743 160711],[1 1],[ 1.  1.],[1994 1995],[ 2010.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,1.0,1,1994-01,1995-01,2010-01
467812,[632271 298525 272431 666958 387314],[0 1 1 1 1],[ 0.5    0.98   0.9    0.998  0.5  ],[2002 2003 2003 2006 2006],[ 2018.  2018.  2018.  2018.  2018.],5,4,1,0.8,0.2,0,5,0.0,1.0,0.7756000000000001,1,2002-01,2006-01,2018-01
402277,[686781 737674 721187],[0 0 0],[ 0.5    0.594  0.9  ],[2003 2005 2006],[ 2010.  2010.  2009.],3,0,3,0.0,1.0,3,0,1.0,0.0,0.6646666666666666,1,2003-01,2006-01,2010-01
271207,[636736],[1],[ 1.],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2010-01,2010-01,2018-01
9066,[287176],[1],[ 0.43],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.43,1,2014-01,2014-01,2018-01
74603,[640045 659263],[1 1],[ 0.49  0.5 ],[2002 2013],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.495,1,2002-01,2013-01,2018-01
402290,[103344],[1],[ 0.7],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,2000-01,2000-01,2018-01
172914,[689653],[0],[ 0.567],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.5670000000000001,1,2015-01,2015-01,2018-01
435060,[714385 107196 738081 737642 692130 165873],[1 1 1 1 1 1],[ 0.2   0.51  0.01  0.01  0.05  0.3 ],[2004 2004 2006 2006 2009 2015],[ 2018.  2018.  2008.  2018.  2012.  2018.],6,6,0,1.0,0.0,2,4,0.3333333333333333,0.6666666666666666,0.18000000000000002,1,2004-01,2015-01,2018-01
172917,[385955],[1],[ 1.],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2013-01,2013-01,2018-01
336760,[697783],[0],[ 0.7],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,1,2014-01,2014-01,2018-01
435065,[489674],[1],[ 0.9],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,1,2013-01,2013-01,2018-01
303997,[711589],[1],[ 0.2],[2000],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.2,1,2000-01,2000-01,2007-01
467838,[74205],[1],[ 0.111],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.111,1,2007-01,2007-01,2018-01
271229,[640210],[1],[ 0.35],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.35,1,2011-01,2011-01,2018-01
41856,[677166],[0],[ 1.],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2012-01,2012-01,2018-01
500607,[723586],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2013-01,2013-01,2018-01
9092,[  3404 693821],[1 1],[ 0.5   0.51],[2002 2010],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.505,1,2002-01,2010-01,2018-01
402308,[654203],[1],[ 1.],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2002-01,2002-01,2018-01
140166,[693834],[0],[ 0.65],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.65,1,2015-01,2015-01,2018-01
304007,[722360],[1],[ 0.3],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2010-01,2010-01,2018-01
205704,[637254],[1],[ 0.65],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.65,1,2009-01,2009-01,2018-01
41865,[57669],[1],[ 0.15],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.15,1,2012-01,2012-01,2018-01
435081,"[699602 666185 663484 651445 705087 704037 702534 683269 664092 637238
 634464 735182 702666 692788 687680 669691 651838 644106 639755 638460
 451518 325461 302585 239317]",[0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1],"[ 1.    1.    1.    1.    0.49  1.    1.    1.    1.    1.    1.    1.    1.
  1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.  ]","[2013 2013 2013 2013 2014 2014 2014 2014 2014 2014 2014 2015 2015 2015 2015
 2015 2015 2015 2015 2015 2015 2015 2015 2015]","[ 2013.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",24,10,14,0.4166666666666667,0.5833333333333334,1,23,0.041666666666666664,0.9583333333333334,0.9787500000000001,1,2013-01,2015-01,2013-01
9099,[713720 691109 654746],[1 1 0],[ 0.4   0.53  0.25],[2007 2015 2015],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.39333333333333337,1,2007-01,2015-01,2018-01
402316,[692873 723495 422784],[1 1 1],[ 0.5   0.1   0.65],[2002 2005 2009],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.4166666666666667,1,2002-01,2009-01,2018-01
41869,[694990 634059 633885  65052 721330 291788 653264 239995 683052 688744],[0 1 1 1 1 1 0 1 0 0],[ 0.2    0.983  0.93   0.7    1.     0.167  0.092  0.377  0.66   0.077],[1999 2000 2002 2004 2007 2008 2009 2012 2013 2014],[ 2006.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2015.  2018.],10,6,4,0.6,0.4,2,8,0.2,0.8,0.5186,1,1999-01,2014-01,2006-01
435083,[668295],[1],[ 0.3],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
271247,[700297 634569],[0 1],[ 0.6  0.9],[2001 2006],[ 2011.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.75,1,2001-01,2006-01,2011-01
402322,[685298 634765],[0 0],[ 0.059  0.29 ],[2012 2012],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.1745,1,2012-01,2012-01,2018-01
