EID,WZCODE,RECRNUM,RECDATE,RECRUIT_CNT,RECRUIT_WZCODE_CNT,RECRUIT_RECRNUM_AVG,RECRUIT_RECRNUM_SUM,RECRUIT_RECRNUM_MAX,RECRUIT_RECRNUM_MIN,RECRUIT_FIRST_TIME,RECRUIT_END_TIME
463813.0,['ZP02' 'ZP03'],[  5.  10.],['2015-07' '2015-08'],2,2,7.5,15.0,10.0,5.0,2015-07,2015-08
365510.0,['ZP01' 'ZP02'],[ 25.65832396  99.        ],['2014-12' '2015-08'],2,2,62.32916197975253,124.65832395950505,99.0,25.65832395950506,2014-12,2015-08
496583.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
201673.0,['ZP03'],[ 4.],['2015-01'],1,1,4.0,4.0,4.0,4.0,2015-01,2015-01
70601.0,['ZP03' 'ZP02'],[ 3.  6.],['2015-03' '2015-04'],2,2,4.5,9.0,6.0,3.0,2015-03,2015-04
201674.0,['ZP01' 'ZP03' 'ZP02'],[  24.   31.  331.],['2015-06' '2015-08' '2015-08'],3,3,128.66666666666666,386.0,331.0,24.0,2015-06,2015-08
496586.0,['ZP02'],[ 17.],['2015-07'],1,1,17.0,17.0,17.0,17.0,2015-07,2015-07
37837.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
463822.0,['ZP03'],[ 4.],['2015-04'],1,1,4.0,4.0,4.0,4.0,2015-04,2015-04
496591.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396  18.          29.        ],['2014-10' '2015-08' '2015-08'],3,3,24.219441319835017,72.65832395950505,29.0,18.0,2014-10,2015-08
431056.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
463825.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
299985.0,['ZP03'],[ 6.],['2015-04'],1,1,6.0,6.0,6.0,6.0,2015-04,2015-04
234451.0,['ZP03' 'ZP02'],[ 1.  6.],['2015-05' '2015-08'],2,2,3.5,7.0,6.0,1.0,2015-05,2015-08
136149.0,['ZP01' 'ZP02' 'ZP03'],[  25.65832396  105.            8.        ],['2014-10' '2015-08' '2015-08'],3,3,46.21944131983502,138.65832395950505,105.0,8.0,2014-10,2015-08
201686.0,['ZP02'],[ 1.],['2015-01'],1,1,1.0,1.0,1.0,1.0,2015-01,2015-01
70615.0,['ZP02' 'ZP03'],[ 25.65832396   7.        ],['2014-12' '2015-07'],2,2,16.32916197975253,32.65832395950506,25.65832395950506,7.0,2014-12,2015-07
398296.0,['ZP02'],[ 12.],['2015-07'],1,1,12.0,12.0,12.0,12.0,2015-07,2015-07
431065.0,['ZP02'],[ 4.],['2015-05'],1,1,4.0,4.0,4.0,4.0,2015-05,2015-05
5077.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
398298.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
37852.0,['ZP03' 'ZP01'],[ 5.  1.],['2015-02' '2015-07'],2,2,3.0,6.0,5.0,1.0,2015-02,2015-07
365532.0,['ZP02' 'ZP03'],[ 5.  5.],['2015-03' '2015-04'],2,2,5.0,10.0,5.0,5.0,2015-03,2015-04
267229.0,['ZP02'],[ 7.],['2015-05'],1,1,7.0,7.0,7.0,7.0,2015-05,2015-05
299999.0,['ZP03' 'ZP01' 'ZP02'],[  2.   1.  26.],['2015-03' '2015-07' '2015-08'],3,3,9.666666666666666,29.0,26.0,1.0,2015-03,2015-08
70619.0,['ZP03'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
365537.0,['ZP02'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
234466.0,['ZP03' 'ZP02'],[ 25.65832396  16.        ],['2014-11' '2015-08'],2,2,20.82916197975253,41.65832395950506,25.65832395950506,16.0,2014-11,2015-08
103393.0,['ZP02' 'ZP03'],[ 7.  3.],['2015-05' '2015-07'],2,2,5.0,10.0,7.0,3.0,2015-05,2015-07
5092.0,['ZP01' 'ZP03'],[ 25.65832396  12.        ],['2014-12' '2015-08'],2,2,18.82916197975253,37.65832395950506,25.65832395950506,12.0,2014-12,2015-08
103394.0,['ZP02'],[ 3.],['2015-07'],1,1,3.0,3.0,3.0,3.0,2015-07,2015-07
365542.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
300006.0,['ZP03'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
267242.0,['ZP03' 'ZP02'],[ 25.65832396   1.        ],['2014-09' '2015-07'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-09,2015-07
332779.0,['ZP01' 'ZP03'],[ 25.65832396   5.        ],['2014-11' '2015-01'],2,2,15.32916197975253,30.65832395950506,25.65832395950506,5.0,2014-11,2015-01
463856.0,['ZP02'],[ 5.],['2015-02'],1,1,5.0,5.0,5.0,5.0,2015-02,2015-02
201712.0,['ZP03'],[ 4.],['2015-06'],1,1,4.0,4.0,4.0,4.0,2015-06,2015-06
103408.0,['ZP02'],[ 4.],['2015-07'],1,1,4.0,4.0,4.0,4.0,2015-07,2015-07
332791.0,['ZP01' 'ZP03' 'ZP02'],[  2.  16.  35.],['2015-01' '2015-08' '2015-08'],3,3,17.666666666666668,53.0,35.0,2.0,2015-01,2015-08
365561.0,['ZP03' 'ZP02'],[  8.  52.],['2015-06' '2015-08'],2,2,30.0,60.0,52.0,8.0,2015-06,2015-08
496637.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
234494.0,['ZP02'],[ 104.],['2015-08'],1,1,104.0,104.0,104.0,104.0,2015-08,2015-08
398336.0,['ZP03'],[ 3.],['2015-05'],1,1,3.0,3.0,3.0,3.0,2015-05,2015-05
418315.0,['ZP02'],[ 691.],['2015-08'],1,1,691.0,691.0,691.0,691.0,2015-08,2015-08
300034.0,['ZP01'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
300037.0,['ZP03'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
431110.0,['ZP02'],[ 25.65832396],['2014-11'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-11,2014-11
496646.0,['ZP02' 'ZP03'],[ 26.  14.],['2015-04' '2015-08'],2,2,20.0,40.0,26.0,14.0,2015-04,2015-08
267275.0,['ZP01' 'ZP03' 'ZP02'],[  3.  11.  16.],['2015-07' '2015-08' '2015-08'],3,3,10.0,30.0,16.0,3.0,2015-07,2015-08
431117.0,['ZP02'],[ 7.],['2015-05'],1,1,7.0,7.0,7.0,7.0,2015-05,2015-05
431118.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
168975.0,['ZP03' 'ZP02'],[  7.  14.],['2015-06' '2015-08'],2,2,10.5,21.0,14.0,7.0,2015-06,2015-08
37905.0,['ZP02'],[ 2.],['2015-06'],1,1,2.0,2.0,2.0,2.0,2015-06,2015-06
103444.0,['ZP03' 'ZP02'],[ 25.65832396  11.        ],['2014-10' '2015-07'],2,2,18.32916197975253,36.65832395950506,25.65832395950506,11.0,2014-10,2015-07
463896.0,['ZP03'],[ 3.],['2015-04'],1,1,3.0,3.0,3.0,3.0,2015-04,2015-04
398361.0,['ZP03'],[ 14.],['2015-04'],1,1,14.0,14.0,14.0,14.0,2015-04,2015-04
234521.0,['ZP03'],[ 10.],['2015-05'],1,1,10.0,10.0,10.0,10.0,2015-05,2015-05
70683.0,['ZP01' 'ZP02'],[ 25.65832396  21.        ],['2014-10' '2015-08'],2,2,23.32916197975253,46.65832395950506,25.65832395950506,21.0,2014-10,2015-08
398366.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
201759.0,['ZP03'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
70688.0,['ZP01' 'ZP03'],[ 25.65832396   4.        ],['2014-11' '2015-03'],2,2,14.82916197975253,29.65832395950506,25.65832395950506,4.0,2014-11,2015-03
496672.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   2.          19.        ],['2014-12' '2015-08' '2015-08'],3,3,15.552774653168354,46.65832395950506,25.65832395950506,2.0,2014-12,2015-08
365601.0,['ZP03'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
70692.0,['ZP03'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
496681.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
332842.0,['ZP02'],[ 9.],['2015-07'],1,1,9.0,9.0,9.0,9.0,2015-07,2015-07
431147.0,['ZP03' 'ZP02'],[ 14.   5.],['2015-07' '2015-08'],2,2,9.5,19.0,14.0,5.0,2015-07,2015-08
365613.0,['ZP01' 'ZP02'],[ 25.65832396  21.        ],['2014-10' '2015-06'],2,2,23.32916197975253,46.65832395950506,25.65832395950506,21.0,2014-10,2015-06
37933.0,['ZP03'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
5167.0,['ZP03' 'ZP01' 'ZP02'],[  7.   1.  28.],['2015-04' '2015-06' '2015-07'],3,3,12.0,36.0,28.0,1.0,2015-04,2015-07
37936.0,['ZP03' 'ZP01'],[ 1.  5.],['2015-01' '2015-05'],2,2,3.0,6.0,5.0,1.0,2015-01,2015-05
496688.0,['ZP01'],[ 1.],['2015-03'],1,1,1.0,1.0,1.0,1.0,2015-03,2015-03
37937.0,['ZP03' 'ZP02'],[ 51.  10.],['2015-04' '2015-08'],2,2,30.5,61.0,51.0,10.0,2015-04,2015-08
103475.0,['ZP02'],[ 3.],['2015-02'],1,1,3.0,3.0,3.0,3.0,2015-02,2015-02
103476.0,['ZP03' 'ZP02'],[ 6.  5.],['2015-03' '2015-08'],2,2,5.5,11.0,6.0,5.0,2015-03,2015-08
398388.0,['ZP02'],[ 19.],['2015-06'],1,1,19.0,19.0,19.0,19.0,2015-06,2015-06
169005.0,['ZP03'],[ 10.],['2015-08'],1,1,10.0,10.0,10.0,10.0,2015-08,2015-08
136247.0,['ZP01' 'ZP02'],[ 25.65832396   3.        ],['2014-10' '2015-01'],2,2,14.32916197975253,28.65832395950506,25.65832395950506,3.0,2014-10,2015-01
169008.0,['ZP02' 'ZP01'],[ 6.  2.],['2015-08' '2015-08'],2,2,4.0,8.0,6.0,2.0,2015-08,2015-08
201783.0,['ZP02'],[ 40.],['2015-08'],1,1,40.0,40.0,40.0,40.0,2015-08,2015-08
463930.0,['ZP03' 'ZP01'],[  3.  10.],['2015-01' '2015-06'],2,2,6.5,13.0,10.0,3.0,2015-01,2015-06
70715.0,['ZP02'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
300091.0,['ZP02'],[ 11.],['2015-05'],1,1,11.0,11.0,11.0,11.0,2015-05,2015-05
496699.0,['ZP03'],[ 2.],['2015-06'],1,1,2.0,2.0,2.0,2.0,2015-06,2015-06
300095.0,['ZP01'],[ 12.],['2015-08'],1,1,12.0,12.0,12.0,12.0,2015-08,2015-08
5183.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
496707.0,['ZP03' 'ZP02'],[  2.  18.],['2015-01' '2015-08'],2,2,10.0,20.0,18.0,2.0,2015-01,2015-08
136259.0,['ZP02' 'ZP03'],[  5.  18.],['2015-07' '2015-08'],2,2,11.5,23.0,18.0,5.0,2015-07,2015-08
136264.0,['ZP02'],[ 25.],['2015-08'],1,1,25.0,25.0,25.0,25.0,2015-08,2015-08
365640.0,['ZP03' 'ZP02'],[ 26.   6.],['2015-08' '2015-08'],2,2,16.0,32.0,26.0,6.0,2015-08,2015-08
332872.0,['ZP02'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
398411.0,['ZP02'],[ 12.],['2015-07'],1,1,12.0,12.0,12.0,12.0,2015-07,2015-07
103500.0,['ZP01' 'ZP03'],[ 25.65832396   6.        ],['2014-10' '2015-05'],2,2,15.82916197975253,31.65832395950506,25.65832395950506,6.0,2014-10,2015-05
431180.0,['ZP02'],[ 10.],['2015-07'],1,1,10.0,10.0,10.0,10.0,2015-07,2015-07
103502.0,['ZP02'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
234574.0,['ZP02'],[ 13.],['2015-08'],1,1,13.0,13.0,13.0,13.0,2015-08,2015-08
201808.0,['ZP03' 'ZP02'],[   5.  400.],['2015-03' '2015-08'],2,2,202.5,405.0,400.0,5.0,2015-03,2015-08
234576.0,['ZP02'],[ 26.],['2015-08'],1,1,26.0,26.0,26.0,26.0,2015-08,2015-08
234581.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
431189.0,['ZP02' 'ZP03'],[ 1.  3.],['2015-04' '2015-05'],2,2,2.0,4.0,3.0,1.0,2015-04,2015-05
37973.0,['ZP02'],[ 1.],['2015-08'],1,1,1.0,1.0,1.0,1.0,2015-08,2015-08
496728.0,['ZP01' 'ZP03'],[ 25.65832396   6.        ],['2014-10' '2015-08'],2,2,15.82916197975253,31.65832395950506,25.65832395950506,6.0,2014-10,2015-08
136280.0,['ZP01' 'ZP02'],[ 25.65832396  35.        ],['2014-10' '2015-08'],2,2,30.32916197975253,60.65832395950506,35.0,25.65832395950506,2014-10,2015-08
496731.0,['ZP03' 'ZP02'],[ 2.  2.],['2015-01' '2015-07'],2,2,2.0,4.0,2.0,2.0,2015-01,2015-07
201820.0,['ZP02'],[ 19.],['2015-08'],1,1,19.0,19.0,19.0,19.0,2015-08,2015-08
70752.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
365664.0,['ZP02' 'ZP03'],[ 4.  3.],['2015-06' '2015-06'],2,2,3.5,7.0,4.0,3.0,2015-06,2015-06
300131.0,['ZP03' 'ZP02'],[ 12.  13.],['2015-08' '2015-08'],2,2,12.5,25.0,13.0,12.0,2015-08,2015-08
365668.0,['ZP02'],[ 4.],['2015-05'],1,1,4.0,4.0,4.0,4.0,2015-05,2015-05
365669.0,['ZP03' 'ZP02'],[  5.  49.],['2015-06' '2015-08'],2,2,27.0,54.0,49.0,5.0,2015-06,2015-08
136294.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   8.           5.        ],['2014-09' '2015-06' '2015-08'],3,3,12.886107986501687,38.65832395950506,25.65832395950506,5.0,2014-09,2015-08
496740.0,['ZP02'],[ 15.],['2015-06'],1,1,15.0,15.0,15.0,15.0,2015-06,2015-06
201829.0,['ZP02'],[ 25.],['2015-07'],1,1,25.0,25.0,25.0,25.0,2015-07,2015-07
201833.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
332905.0,['ZP02'],[ 3.],['2015-03'],1,1,3.0,3.0,3.0,3.0,2015-03,2015-03
103524.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
267373.0,['ZP02'],[ 32.],['2015-08'],1,1,32.0,32.0,32.0,32.0,2015-08,2015-08
365678.0,['ZP03' 'ZP01' 'ZP02'],[ 25.65832396  25.65832396  21.        ],['2014-11' '2014-11' '2015-08'],3,3,24.10554930633671,72.31664791901012,25.65832395950506,21.0,2014-11,2015-08
332910.0,['ZP02'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
398448.0,['ZP02'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
103538.0,['ZP01'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
169076.0,['ZP02'],[ 33.],['2015-08'],1,1,33.0,33.0,33.0,33.0,2015-08,2015-08
496757.0,['ZP01'],[ 6.],['2015-05'],1,1,6.0,6.0,6.0,6.0,2015-05,2015-05
463990.0,['ZP03' 'ZP02'],[ 33.  85.],['2015-08' '2015-08'],2,2,59.0,118.0,85.0,33.0,2015-08,2015-08
398458.0,['ZP02'],[ 17.],['2015-08'],1,1,17.0,17.0,17.0,17.0,2015-08,2015-08
496764.0,['ZP01' 'ZP03'],[ 19.  30.],['2015-07' '2015-08'],2,2,24.5,49.0,30.0,19.0,2015-07,2015-08
431229.0,['ZP02' 'ZP03'],[ 24.  17.],['2015-08' '2015-08'],2,2,20.5,41.0,24.0,17.0,2015-08,2015-08
38014.0,['ZP02' 'ZP01'],[ 25.   9.],['2015-07' '2015-08'],2,2,17.0,34.0,25.0,9.0,2015-07,2015-08
332927.0,['ZP02'],[ 11.],['2015-08'],1,1,11.0,11.0,11.0,11.0,2015-08,2015-08
136319.0,['ZP03'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
464001.0,['ZP03' 'ZP02'],[  9.  32.],['2015-06' '2015-08'],2,2,20.5,41.0,32.0,9.0,2015-06,2015-08
496775.0,['ZP02'],[ 53.],['2015-06'],1,1,53.0,53.0,53.0,53.0,2015-06,2015-06
201869.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
300175.0,['ZP01' 'ZP02'],[ 25.65832396  30.        ],['2014-12' '2015-08'],2,2,27.82916197975253,55.65832395950506,30.0,25.65832395950506,2014-12,2015-08
5263.0,['ZP03'],[ 3.],['2015-07'],1,1,3.0,3.0,3.0,3.0,2015-07,2015-07
300177.0,['ZP02'],[ 9.],['2015-04'],1,1,9.0,9.0,9.0,9.0,2015-04,2015-04
5264.0,['ZP03' 'ZP02'],[  4.  15.],['2015-08' '2015-08'],2,2,9.5,19.0,15.0,4.0,2015-08,2015-08
267409.0,['ZP03'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
398483.0,['ZP03' 'ZP02'],[ 8.  8.],['2015-08' '2015-08'],2,2,8.0,16.0,8.0,8.0,2015-08,2015-08
201877.0,['ZP02' 'ZP03'],[ 53.  34.],['2015-08' '2015-08'],2,2,43.5,87.0,53.0,34.0,2015-08,2015-08
300182.0,['ZP02'],[ 9.],['2015-03'],1,1,9.0,9.0,9.0,9.0,2015-03,2015-03
5272.0,['ZP03' 'ZP02'],[  1.  13.],['2015-01' '2015-07'],2,2,7.0,14.0,13.0,1.0,2015-01,2015-07
332954.0,['ZP03'],[ 6.],['2015-03'],1,1,6.0,6.0,6.0,6.0,2015-03,2015-03
267420.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   5.           3.        ],['2014-12' '2015-05' '2015-07'],3,3,11.21944131983502,33.65832395950506,25.65832395950506,3.0,2014-12,2015-07
267421.0,['ZP01' 'ZP02' 'ZP03'],[ 4.  9.  2.],['2015-01' '2015-08' '2015-08'],3,3,5.0,15.0,9.0,2.0,2015-01,2015-08
169116.0,['ZP02'],[ 1.],['2015-04'],1,1,1.0,1.0,1.0,1.0,2015-04,2015-04
103581.0,['ZP02'],[ 10.],['2015-05'],1,1,10.0,10.0,10.0,10.0,2015-05,2015-05
332959.0,['ZP03' 'ZP02'],[ 119.  292.],['2015-08' '2015-08'],2,2,205.5,411.0,292.0,119.0,2015-08,2015-08
103588.0,['ZP03'],[ 2.],['2015-07'],1,1,2.0,2.0,2.0,2.0,2015-07,2015-07
5289.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
267433.0,['ZP02'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
5292.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
332973.0,['ZP02'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
103598.0,['ZP03' 'ZP02'],[ 25.65832396  25.65832396],['2014-10' '2014-11'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-10,2014-11
38063.0,['ZP02'],[ 9.],['2015-08'],1,1,9.0,9.0,9.0,9.0,2015-08,2015-08
169136.0,['ZP01' 'ZP03'],[ 25.65832396   1.        ],['2014-12' '2015-03'],2,2,13.32916197975253,26.65832395950506,25.65832395950506,1.0,2014-12,2015-03
136367.0,['ZP02'],[ 7.],['2015-08'],1,1,7.0,7.0,7.0,7.0,2015-08,2015-08
169138.0,['ZP03'],[ 31.],['2015-08'],1,1,31.0,31.0,31.0,31.0,2015-08,2015-08
136371.0,['ZP03' 'ZP02'],[  2.  12.],['2015-05' '2015-08'],2,2,7.0,14.0,12.0,2.0,2015-05,2015-08
103604.0,['ZP03' 'ZP02'],[ 12.  13.],['2015-06' '2015-08'],2,2,12.5,25.0,13.0,12.0,2015-06,2015-08
38069.0,['ZP01' 'ZP02' 'ZP03'],[ 1.  3.  4.],['2015-01' '2015-08' '2015-08'],3,3,2.6666666666666665,8.0,4.0,1.0,2015-01,2015-08
234676.0,['ZP03' 'ZP02'],[  3.  59.],['2015-07' '2015-08'],2,2,31.0,62.0,59.0,3.0,2015-07,2015-08
169140.0,['ZP02'],[ 5.],['2015-08'],1,1,5.0,5.0,5.0,5.0,2015-08,2015-08
70839.0,['ZP03' 'ZP02' 'ZP01'],[  66.  105.   31.],['2015-08' '2015-08' '2015-08'],3,3,67.33333333333333,202.0,105.0,31.0,2015-08,2015-08
70841.0,['ZP03' 'ZP02'],[ 18.  63.],['2015-08' '2015-08'],2,2,40.5,81.0,63.0,18.0,2015-08,2015-08
169146.0,['ZP01' 'ZP02'],[ 25.65832396  25.65832396],['2014-10' '2014-12'],2,2,25.65832395950506,51.31664791901012,25.65832395950506,25.65832395950506,2014-10,2014-12
136379.0,['ZP01' 'ZP03' 'ZP02'],[ 25.65832396   1.           4.        ],['2014-10' '2015-03' '2015-08'],3,3,10.21944131983502,30.65832395950506,25.65832395950506,1.0,2014-10,2015-08
136380.0,['ZP02'],[ 1398.],['2015-07'],1,1,1398.0,1398.0,1398.0,1398.0,2015-07,2015-07
169149.0,['ZP03'],[ 6.],['2015-08'],1,1,6.0,6.0,6.0,6.0,2015-08,2015-08
5310.0,['ZP01'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
103614.0,['ZP02' 'ZP03' 'ZP01'],[ 28.  18.  12.],['2015-08' '2015-08' '2015-08'],3,3,19.333333333333332,58.0,28.0,12.0,2015-08,2015-08
365760.0,['ZP02'],[ 1.],['2015-07'],1,1,1.0,1.0,1.0,1.0,2015-07,2015-07
398533.0,['ZP01' 'ZP02' 'ZP03'],[  25.65832396  143.           86.        ],['2014-12' '2015-08' '2015-08'],3,3,84.88610798650168,254.65832395950505,143.0,25.65832395950506,2014-12,2015-08
234694.0,['ZP02' 'ZP01' 'ZP03'],[ 15.   1.   9.],['2015-05' '2015-08' '2015-08'],3,3,8.333333333333334,25.0,15.0,1.0,2015-05,2015-08
38085.0,['ZP03'],[ 2.],['2015-08'],1,1,2.0,2.0,2.0,2.0,2015-08,2015-08
103624.0,['ZP03'],[ 8.],['2015-08'],1,1,8.0,8.0,8.0,8.0,2015-08,2015-08
398538.0,['ZP03'],[ 59.],['2015-07'],1,1,59.0,59.0,59.0,59.0,2015-07,2015-07
464075.0,['ZP03'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
5323.0,['ZP02'],[ 3.],['2015-03'],1,1,3.0,3.0,3.0,3.0,2015-03,2015-03
38092.0,['ZP02'],[ 4.],['2015-03'],1,1,4.0,4.0,4.0,4.0,2015-03,2015-03
234700.0,['ZP03'],[ 1.],['2015-07'],1,1,1.0,1.0,1.0,1.0,2015-07,2015-07
136396.0,['ZP03'],[ 58.],['2015-08'],1,1,58.0,58.0,58.0,58.0,2015-08,2015-08
103628.0,['ZP03' 'ZP02'],[ 10.  14.],['2015-08' '2015-08'],2,2,12.0,24.0,14.0,10.0,2015-08,2015-08
464081.0,['ZP03'],[ 25.65832396],['2014-12'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-12,2014-12
169171.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
496851.0,['ZP02'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
103637.0,['ZP03'],[ 1.],['2015-05'],1,1,1.0,1.0,1.0,1.0,2015-05,2015-05
70871.0,['ZP03'],[ 3.],['2015-04'],1,1,3.0,3.0,3.0,3.0,2015-04,2015-04
136408.0,['ZP03' 'ZP01' 'ZP02'],[ 25.65832396  25.65832396  21.        ],['2014-09' '2014-10' '2015-07'],3,3,24.10554930633671,72.31664791901012,25.65832395950506,21.0,2014-09,2015-07
398552.0,['ZP01' 'ZP03'],[ 25.65832396   5.        ],['2014-11' '2015-04'],2,2,15.32916197975253,30.65832395950506,25.65832395950506,5.0,2014-11,2015-04
365785.0,['ZP03'],[ 22.],['2015-08'],1,1,22.0,22.0,22.0,22.0,2015-08,2015-08
136411.0,['ZP02'],[ 3.],['2015-08'],1,1,3.0,3.0,3.0,3.0,2015-08,2015-08
365789.0,['ZP01' 'ZP03' 'ZP02'],[  5.  78.  88.],['2015-06' '2015-08' '2015-08'],3,3,57.0,171.0,88.0,5.0,2015-06,2015-08
5342.0,['ZP01'],[ 3.],['2015-06'],1,1,3.0,3.0,3.0,3.0,2015-06,2015-06
103650.0,['ZP02'],[ 2.],['2015-03'],1,1,2.0,2.0,2.0,2.0,2015-03,2015-03
201955.0,['ZP03' 'ZP02'],[ 119.   27.],['2015-06' '2015-08'],2,2,73.0,146.0,119.0,27.0,2015-06,2015-08
398564.0,['ZP01'],[ 25.65832396],['2014-10'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-10,2014-10
169190.0,['ZP02'],[ 2.],['2015-06'],1,1,2.0,2.0,2.0,2.0,2015-06,2015-06
365800.0,['ZP03'],[ 4.],['2015-08'],1,1,4.0,4.0,4.0,4.0,2015-08,2015-08
267500.0,['ZP02'],[ 25.65832396],['2014-09'],1,1,25.65832395950506,25.65832395950506,25.65832395950506,25.65832395950506,2014-09,2014-09
5356.0,['ZP03' 'ZP02'],[ 3.  8.],['2015-04' '2015-05'],2,2,5.5,11.0,8.0,3.0,2015-04,2015-05
234734.0,['ZP01' 'ZP02'],[ 1.  1.],['2015-05' '2015-06'],2,2,1.0,2.0,1.0,1.0,2015-05,2015-06
234735.0,['ZP03'],[ 3.],['2015-02'],1,1,3.0,3.0,3.0,3.0,2015-02,2015-02
431343.0,['ZP02'],[ 5.],['2015-03'],1,1,5.0,5.0,5.0,5.0,2015-03,2015-03
