"EID","TYPECODE","DJDATE","IFHOME"
"399928","4345319","2014-07","1"
"399928","4515551","2014-09","1"
"399928","4786037","2014-11","1"
"399928","5018592","2015-02","1"
"399928","4481262","2014-08","1"
"399928","4451281","2014-08","1"
"399928","5309371","2015-05","1"
"399928","4144135","2014-05","1"
"399928","4920230","2015-01","1"
"399928","4630489","2014-10","1"
"399928","5639230","2015-07","1"
"399928","5002683","2015-02","1"
"399928","4607200","2014-10","1"
"399928","4537219","2014-09","1"
"399928","4576070","2014-09","1"
"399928","4981361","2015-02","1"
"399928","5304641","2015-05","1"
"399928","4505730","2014-09","1"
"399928","5187953","2015-04","1"
"399928","4823137","2014-12","1"
"399928","4811049","2014-12","1"
"399928","4925176","2015-01","1"
"399928","4504270","2014-09","1"
"399928","4783240","2014-11","1"
"399928","5107154","2015-03","1"
"399928","4643033","2014-10","1"
"399928","4106515","2014-04","1"
"399928","5611600","2015-07","1"
"399928","4346269","2014-07","1"
"399928","4970581","2015-01","0"
"399928","4374917","2014-07","1"
"399928","5090503","2015-03","1"
"399928","4031769","2014-02","1"
"399928","4497397","2014-08","1"
"399928","4104396","2014-04","1"
"399928","4927133","2015-01","1"
"399928","4356871","2014-07","1"
"399928","4104123","2014-04","1"
"399928","4205845","2014-04","1"
"399928","5667711","2015-08","1"
"399928","4933846","2015-01","1"
"399928","4351265","2014-07","1"
"399928","4454608","2014-08","1"
"399928","4489787","2014-08","1"
"399928","4817484","2014-12","1"
"399928","5641293","2015-07","1"
"399928","4791230","2014-12","1"
"399928","5228945","2015-04","1"
"399928","4887546","2014-12","1"
"399928","4438192","2014-08","1"
"399928","3971157","2014-01","1"
"399928","4014543","2014-02","1"
"399928","5575921","2015-07","1"
"399928","4817334","2014-12","1"
"399928","4981161","2015-02","1"
"399928","4751433","2014-11","1"
"399928","4104143","2014-04","1"
"399928","4240406","2014-06","1"
"399928","4279621","2014-06","1"
"399928","4379262","2014-07","1"
"399928","5561665","2015-07","1"
"399928","5632606","2015-07","1"
"399928","4881920","2014-12","1"
"399928","4308629","2014-07","1"
"399928","4522672","2014-09","1"
"399928","5004090","2015-02","1"
"399928","4998113","2015-02","1"
"399928","5185314","2015-04","1"
"399928","4656430","2014-10","1"
"399928","4898269","2015-01","1"
"399928","4199340","2014-05","1"
"399928","4208927","2014-04","1"
"399928","5549232","2015-07","1"
"399928","4551687","2014-09","1"
"399928","4773205","2014-11","1"
"399928","4981157","2015-02","1"
"399928","5212884","2015-04","1"
"399928","4126341","2014-04","1"
"399928","4756669","2014-11","1"
"399928","4102521","2014-04","1"
"399928","5463067","2015-06","1"
"399928","4865868","2014-12","1"
"399928","4308020","2014-07","1"
"399928","3163011","2013-11","1"
"399928","4308792","2014-07","1"
"399928","4615044","2014-10","1"
"399928","4144065","2014-05","1"
"399928","4769825","2014-11","1"
"399928","4308651","2014-07","1"
"399928","4465820","2014-08","1"
"402887","2985774","2013-09","0"
"402887","3218579","2013-12","0"
"402887","4571893","2014-09","0"
"402887","5471689","2015-06","0"
"402887","5314872","2015-05","0"
"403244","4672987","2014-10","1"
"406899","3023866","2013-09","1"
"406899","4738587","2014-11","1"
"407080","4895002","2014-12","1"
"413329","5019449","2015-02","1"
"413329","3020408","2013-09","1"
"413329","3966116","2014-01","1"
"413329","4929398","2015-01","1"
"414854","4100598","2014-04","1"
"415489","5649472","2015-08","1"
"420047","4857208","2014-12","1"
"420047","5353707","2015-05","1"
"425204","3218717","2013-12","1"
"425204","3976198","2014-01","0"
"425204","4274297","2014-06","0"
"426111","4030986","2014-02","1"
"431658","4929398","2015-01","1"
"434394","5387654","2015-06","1"
"434394","4197694","2014-05","1"
"434394","4884523","2014-12","1"
"434394","4240532","2014-06","1"
"434987","3239152","2013-12","1"
"435244","4879798","2014-12","1"
"436903","5535436","2015-07","0"
"436903","4084069","2014-04","1"
"436903","4062500","2014-03","1"
"436903","4421219","2014-08","1"
"436903","4663319","2014-10","1"
"436903","5323927","2015-05","0"
"443490","4608040","2014-10","1"
"443571","5438002","2015-06","0"
"444954","5044356","2015-03","1"
"446183","5411666","2015-06","0"
"450318","5670318","2015-08","1"
"450318","5345104","2015-05","1"
"462262","4499269","2014-08","0"
"462262","4499192","2014-08","0"
"470947","5263834","2015-05","1"
"470947","3030346","2013-09","1"
"470947","5229253","2015-04","1"
"470947","5037233","2015-03","1"
"470947","4486868","2014-08","1"
"470947","4208858","2014-04","1"
"470947","4055514","2014-03","1"
"470947","4888682","2014-12","1"
"470947","4034473","2014-02","1"
"470947","4233280","2014-06","1"
"470947","4530403","2014-09","1"
"470947","3965940","2014-01","1"
"470947","5780164","2015-08","1"
"470947","4257656","2014-06","1"
"470947","4208226","2014-05","1"
"470947","4380610","2014-07","1"
"470947","4917365","2015-01","1"
"471713","5419745","2015-06","0"
"475194","5413595","2015-06","1"
"475194","5216221","2015-04","0"
"475194","4661560","2014-10","0"
"475194","4000755","2014-01","0"
"479634","5551755","2015-07","0"
"481239","3145113","2013-11","1"
"481239","4906785","2015-01","1"
"485981","3217645","2013-12","0"
"485981","4411997","2014-08","1"
"486454","5481831","2015-06","0"
"486454","4987545","2015-02","0"
"486454","4523378","2014-09","0"
"486454","4784473","2014-11","0"
"486454","4496955","2014-08","1"
"487040","4293103","2014-06","1"
"489025","4936528","2015-01","1"
"499936","3076522","2013-10","0"
"499936","3067169","2013-10","0"
"499936","4497809","2014-08","0"
"499936","4800320","2014-12","0"
"499936","5090765","2015-03","0"
"499936","4661124","2014-10","0"
"499936","4709529","2014-11","0"
"499936","4806124","2014-12","0"
"507324","4584988","2014-09","1"
"510480","5030337","2015-02","0"
"510480","3203859","2013-12","1"
"510480","3082978","2013-10","0"
"510480","4078084","2014-04","1"
"510480","4266482","2014-06","0"
"510480","4439082","2014-08","1"
"510480","4328061","2014-07","0"
"511328","3124850","2013-11","0"
"511328","4115630","2014-04","0"
"511328","4130850","2014-04","0"
"511328","3227903","2013-12","0"
"512589","4197238","2014-05","1"
"513367","3128160","2013-11","1"
"513367","3145112","2013-11","0"
"513367","3242096","2013-12","1"
"513367","5606773","2015-07","1"
"513367","5135944","2015-03","0"
"513367","4639763","2014-10","1"
"515185","4877751","2014-12","1"
"515185","5314752","2015-05","0"
"515185","4260941","2014-06","0"
"517928","4159808","2014-05","0"
"517928","4649993","2014-10","0"
"519564","3232459","2013-12","1"
"519564","4309358","2014-07","1"
"524729","5224362","2015-04","0"
"13452","3237405","2013-12","0"
"13452","4469285","2014-08","0"
"24691","4878515","2014-12","1"
"24691","4384788","2014-07","1"
"24691","4284057","2014-06","1"
"24691","4510424","2014-09","1"
"24691","4357382","2014-07","1"
"24754","3031686","2013-09","0"
"24754","3161684","2013-11","0"
"24754","4826224","2014-12","1"
"24754","4470631","2014-08","1"
"24754","4085620","2014-04","1"
"24754","4593299","2014-09","1"
"24754","4966503","2015-01","1"
"24754","4644959","2014-10","0"
"24754","4020538","2014-02","0"
"24754","4749496","2014-11","1"
"24754","4631943","2014-10","1"
"24754","5293488","2015-05","1"
"24754","4078980","2014-04","1"
"26268","4159371","2014-05","1"
"26268","4335076","2014-07","1"
"26268","4396649","2014-07","1"
"26268","4535604","2014-09","1"
"26268","4984914","2015-02","0"
"26268","4875877","2014-12","1"
"26268","5764381","2015-08","1"
"26268","4875163","2014-12","1"
"26268","5292397","2015-05","1"
"26268","4985726","2015-02","0"
"29915","4109332","2014-04","1"
"32159","3151056","2013-11","0"
"32159","3019623","2013-09","0"
"32159","3018780","2013-09","0"
"32159","3133579","2013-11","0"
"32159","3058532","2013-10","0"
"32159","3134937","2013-11","0"
"32159","4023856","2014-02","0"
"32159","4045069","2014-03","0"
"32159","4017467","2014-02","0"
"32159","4289978","2014-06","0"
"32159","4614951","2014-10","0"
"32159","4591299","2014-09","0"
"32159","4314711","2014-07","0"
"32159","3984909","2014-01","0"
"32159","4892636","2014-12","0"
"41021","4399558","2014-07","0"
"41021","4710156","2014-11","0"
"42089","5491697","2015-06","0"
"43139","4512889","2014-09","0"
"44435","4317138","2014-07","1"
"46430","4779750","2014-11","1"
"47575","5294686","2015-05","1"
"47575","5568835","2015-07","1"
"49715","3023996","2013-09","1"
"50920","5528816","2015-07","0"
"50920","4440145","2014-08","0"
"50920","5529978","2015-07","1"
"57292","4482327","2014-08","1"
"61024","4479222","2014-08","0"
"67186","5557069","2015-07","1"
"78069","5758870","2015-08","1"
"80107","3061243","2013-10","1"
"80107","4260626","2014-06","1"
"93594","4241131","2014-06","1"
"93594","4873614","2014-12","1"
"108214","3068585","2013-10","0"
"108214","3197939","2013-12","0"
"108214","5409999","2015-06","0"
"111848","4929398","2015-01","1"
"122731","3018171","2013-09","1"
"122731","2975332","2013-09","1"
"122731","3121276","2013-11","1"
"122731","3008238","2013-09","1"
"122731","3234928","2013-12","1"
"122731","3179032","2013-12","1"
"122731","2994811","2013-09","1"
"122731","4595057","2014-09","0"
"122731","4824183","2014-12","1"
"122731","4413209","2014-08","1"
"122731","4379914","2014-07","1"
"122731","4128590","2014-04","1"
"122731","4050230","2014-03","1"
"122731","4819083","2014-12","1"
"122731","4972119","2015-01","1"
"122731","5395972","2015-06","1"
"122731","4516050","2014-09","1"
"122731","4758935","2014-11","1"
"122731","4111473","2014-04","1"
"123501","4806714","2014-12","1"
"125829","4126444","2014-04","1"
"125829","5002366","2015-02","0"
"129369","4875123","2014-12","1"
"131669","5600032","2015-07","0"
"131669","5634123","2015-07","0"
"131669","4367971","2014-07","0"
"137546","3239152","2013-12","1"
"137546","5672156","2015-08","1"
"137546","5672163","2015-08","1"
"138061","5277293","2015-05","0"
"141522","2999546","2013-09","0"
"141522","3037890","2013-10","1"
"141522","3189428","2013-12","0"
"141522","3185725","2013-12","1"
"141522","5175619","2015-04","1"
"141522","4591914","2014-09","0"
"141522","4510382","2014-09","0"
"141522","4743107","2014-11","0"
"142209","3076379","2013-10","1"
"142209","3070829","2013-10","1"
"142209","3077764","2013-10","1"
"142209","4812270","2014-12","1"
"142209","3995293","2014-01","1"
"142209","4977865","2015-02","1"
"142209","4919230","2015-01","1"
"142209","4775496","2014-11","1"
"142209","4266564","2014-06","1"
"142209","4014134","2014-02","1"
"142209","4185123","2014-05","1"
"142209","5428411","2015-06","1"
"142209","4622399","2014-10","1"
"148098","3063474","2013-10","1"
"148098","3242672","2013-12","1"
"148098","3171090","2013-11","1"
"148098","3154739","2013-11","1"
"148098","4932404","2015-01","1"
"148098","3980499","2014-01","1"
"148098","5514529","2015-07","1"
"148098","4660524","2014-10","0"
"148098","5514539","2015-07","1"
"148098","4981272","2015-02","1"
"148098","4576797","2014-09","1"
"148772","4907473","2015-01","0"
"148772","4833542","2014-12","0"
"148772","3147966","2013-11","0"
"148772","3965693","2014-01","0"
"148772","4826326","2014-12","0"
"148772","4881949","2014-12","0"
"148772","5229544","2015-04","0"
"148772","4887831","2014-12","0"
"148772","4826063","2014-12","0"
"148772","4131930","2014-04","0"
"148772","5489464","2015-06","0"
"148772","4196197","2014-05","0"
"148772","4833600","2014-12","0"
"148772","4014134","2014-02","1"
"148772","5364136","2015-06","0"
"148772","5445284","2015-06","0"
"148772","4829004","2014-12","0"
"148772","5630971","2015-07","0"
"148772","4147593","2014-05","0"
"148772","4919230","2015-01","1"
"148772","4657332","2014-10","0"
"148772","4561868","2014-09","0"
"148772","3190628","2013-12","1"
"150718","4917365","2015-01","1"
"154483","4411698","2014-08","0"
"154483","4562898","2014-09","0"
"154483","4473874","2014-08","0"
"154483","4391120","2014-07","0"
"154483","4508543","2014-09","0"
"154483","4143809","2014-05","0"
"154483","4327100","2014-07","0"
"154483","4508546","2014-09","0"
"154483","4601745","2014-09","1"
"154483","4102766","2014-04","0"
"154483","4308763","2014-07","0"
"154483","4107392","2014-04","1"
"154483","4103198","2014-04","1"
"154483","4278738","2014-06","0"
"154483","4143892","2014-05","0"
"154483","4593989","2014-09","0"
"154483","4330314","2014-07","1"
"154483","4599708","2014-09","1"
"154483","4601868","2014-09","1"
"154483","4769207","2014-11","1"
"154483","4391268","2014-07","1"
"154483","4817041","2014-12","0"
"154483","4303040","2014-07","0"
"154483","4584856","2014-09","1"
"154483","4210963","2014-05","0"
"154483","4106969","2014-04","0"
"154483","4107081","2014-04","1"
"154483","4729537","2014-11","1"
"155139","4104259","2014-04","1"
"155139","4281980","2014-06","1"
"155139","3193682","2013-12","1"
"155139","4558107","2014-09","1"
"155139","4400339","2014-07","1"
"155139","4404974","2014-07","1"
"155139","4059891","2014-03","1"
"155139","5401853","2015-06","1"
"155340","5298871","2015-05","1"
"159275","4608163","2014-10","1"
"159275","5780538","2015-08","1"
"159275","5248912","2015-04","1"
"160642","3239152","2013-12","1"
"161773","4098285","2014-04","1"
"161773","4916722","2015-01","0"
"177152","5636288","2015-07","1"
"179021","5152998","2015-04","0"
"179021","5195990","2015-04","0"
"188179","5492855","2015-07","1"
"189446","5169401","2015-04","1"
"194170","5007044","2015-02","1"
"194505","3171414","2013-11","0"
"194505","3187495","2013-12","0"
"194505","3219589","2013-12","0"
"194505","3165803","2013-11","0"
"194505","3163082","2013-11","1"
"194505","3233386","2013-12","1"
"194505","3183294","2013-12","1"
"194505","5118748","2015-03","0"
"194505","3971162","2014-01","0"
"194505","4761441","2014-11","1"
"194505","4801188","2014-12","0"
"194505","4814903","2014-12","0"
"194505","3970222","2014-01","0"
"194505","5245798","2015-04","1"
"194505","5284933","2015-05","1"
"198633","3965221","2014-01","0"
"198633","5676837","2015-08","0"
"205575","4225278","2014-06","1"
"220616","4693410","2014-11","0"
"221795","4413647","2014-08","1"
"221795","4400183","2014-07","0"
"221795","3987292","2014-01","0"
"221795","5372376","2015-06","0"
"221795","4753238","2014-11","0"
"221795","4847245","2014-12","0"
"221795","4884574","2014-12","0"
"229878","3050466","2013-10","1"
"229878","4269822","2014-06","1"
"230198","3040438","2013-10","1"
"230198","4071351","2014-03","1"
"230198","4335081","2014-07","1"
"230198","4509543","2014-09","1"
"230198","4890063","2014-12","1"
"230198","4859962","2014-12","1"
"230198","4856448","2014-12","1"
"230198","4900743","2015-01","1"
"230198","5447508","2015-06","1"
"232496","4802930","2014-12","0"
"233957","3234891","2013-12","1"
"233957","2995327","2013-09","1"
"233957","4092701","2014-04","1"
"233957","4075606","2014-03","1"
"233957","4621497","2014-10","1"
"233957","4536134","2014-09","1"
"233957","4779991","2014-11","1"
"233957","5588600","2015-07","1"
"233957","5175575","2015-04","1"
"233957","5500324","2015-07","1"
"235021","3071029","2013-10","1"
"235021","4868586","2014-12","1"
"235021","4694957","2014-11","1"
"235021","5393852","2015-06","0"
