EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
133512.0,[707960 492489 155366],[0 1 1],[ 0.333  0.4    0.7  ],[2008 2011 2010],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.47766666666666663,2008-01,2010-01,2018-01
428425.0,[653055 640786  91066],[0 1 1],[ 0.2    0.5    0.683],[2011 2003 2006],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.461,2011-01,2006-01,2018-01
199050.0,[669345],[1],[ 0.3],[2004],[ 2014.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.3,2004-01,2004-01,2014-01
362893.0,[738062 677542 320295],[1 0 1],[ 1.  1.  1.],[2014 2014 2015],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,1.0,2014-01,2015-01,2018-01
330126.0,[694538 127335],[1 1],[ 1.  1.],[2015 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,2015-01,2014-01,2018-01
67985.0,[699228 687022],[1 0],[ 0.5  0.1],[2014 2012],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.3,2014-01,2012-01,2018-01
297362.0,[643634],[1],[ 0.8],[2003],[ 2006.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.8,2003-01,2003-01,2006-01
264597.0,[648697],[1],[ 0.25],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,2015-01,2015-01,2018-01
199062.0,[498244],[1],[ 0.333],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2007-01,2007-01,2018-01
264601.0,[521903],[1],[ 0.2],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,2012-01,2012-01,2018-01
231837.0,[719139],[1],[ 0.65],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.65,2014-01,2014-01,2018-01
461214.0,[656536],[0],[ 0.2],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,2013-01,2013-01,2018-01
133535.0,[690964],[0],[ 0.25],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.25,2012-01,2012-01,2018-01
395680.0,[643701],[0],[ 0.29],[2002],[ 2008.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.29,2002-01,2002-01,2008-01
199073.0,[726267 632740],[0 0],[ 1.  1.],[2014 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,1.0,2014-01,2015-01,2018-01
297379.0,[723375],[0],[ 0.01],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.01,2009-01,2009-01,2018-01
2468.0,"[740011 736292 735832 720315 719019 714587 693581 679329 661596 652814
 633903 625956 467397 381682 357038 302109 289188 239961 199401  72116
  69618]",[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[ 0.5    0.002  0.3    0.3    1.     0.1    1.     0.167  1.     0.075  1.
  1.     1.     0.8    1.     0.49   1.     0.05   0.3    1.     0.1  ]","[2007 2004 2004 2005 1998 2005 1993 1999 1992 2004 2010 1997 2011 2005 2008
 2005 2004 2011 2014 1992 2005]","[ 2018.  2018.  2006.  2018.  2018.  2011.  2006.  2014.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.]",21,20,1,0.9523809523809523,0.047619047619047616,4,17,0.19047619047619047,0.8095238095238095,0.5801904761904763,2007-01,2005-01,2018-01
166309.0,[729174 680808 640338],[1 0 1],[ 0.12  0.2   0.15],[2014 2014 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.15666666666666665,2014-01,2014-01,2018-01
68006.0,[39722],[1],[ 0.7],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,2015-01,2015-01,2018-01
297384.0,[712313 702811 161286],[0 1 1],[ 1.   0.2  0.5],[2015 2015 2015],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.5666666666666667,2015-01,2015-01,2018-01
68011.0,[52940],[1],[ 0.333],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2011-01,2011-01,2018-01
100780.0,[699235],[1],[ 0.008],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.008,2000-01,2000-01,2018-01
2477.0,[493222],[1],[ 1.],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2009-01,2009-01,2018-01
2480.0,[672379],[0],[ 0.75],[2005],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.75,2005-01,2005-01,2018-01
461232.0,[698023],[1],[ 0.91],[2001],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.91,2001-01,2001-01,2007-01
231859.0,[697723 683703],[0 0],[ 1.  1.],[2013 2010],[ 2018.  2014.],2,0,2,0.0,1.0,1,1,0.5,0.5,1.0,2013-01,2010-01,2018-01
428467.0,[684722],[1],[ 0.6],[1998],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.6,1998-01,1998-01,2013-01
68022.0,[662019],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2015-01,2015-01,2018-01
100791.0,[669409],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2014-01,2014-01,2018-01
428470.0,[658471 632447],[0 1],[ 0.8    0.906],[2012 2005],[ 2018.  2014.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.853,2012-01,2005-01,2018-01
35258.0,[644672 525594],[0 1],[ 0.046  0.077],[2000 2004],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.0615,2000-01,2004-01,2018-01
231866.0,[628247],[0],[ 0.8],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.8,2009-01,2009-01,2018-01
362939.0,[726727 704820 697749 661865 147653],[1 0 0 0 1],[ 1.     0.857  0.8    0.75   1.   ],[2013 2015 2012 2011 2013],[ 2018.  2018.  2018.  2018.  2018.],5,2,3,0.4,0.6,0,5,0.0,1.0,0.8814,2013-01,2013-01,2018-01
100797.0,[627478],[0],[ 0.3],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.3,2015-01,2015-01,2018-01
494013.0,[730329],[1],[ 0.04],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.04,2001-01,2001-01,2018-01
35261.0,[12162],[1],[ 1.],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2015-01,2015-01,2018-01
330176.0,[725219 695619],[0 0],[ 1.  1.],[2015 2007],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,1.0,2015-01,2007-01,2018-01
264640.0,[734504 694337 692941 689064 677513 674643 674533 665692],[0 0 0 0 0 0 0 0],[ 1.  1.  1.  1.  1.  1.  1.  1.],[2014 2015 2014 2015 2015 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],8,0,8,0.0,1.0,0,8,0.0,1.0,1.0,2014-01,2015-01,2018-01
100801.0,[717998],[1],[ 1.],[2008],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,2008-01,2008-01,2010-01
133567.0,[413619],[1],[ 0.118],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.11800000000000001,2014-01,2014-01,2018-01
199109.0,[199109],[1],[ 1.],[1993],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1993-01,1993-01,2018-01
133574.0,[729907 712067 700735 679248],[0 0 0 0],[ 1.    0.76  0.75  1.  ],[2015 2012 2014 2009],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.8775,2015-01,2009-01,2018-01
68039.0,[214343],[1],[ 0.5],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2004-01,2004-01,2018-01
494024.0,[721689 661488 451674],[0 1 1],[ 0.073  0.3    0.35 ],[1999 2006 2015],[ 2007.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,1,2,0.3333333333333333,0.6666666666666666,0.241,1999-01,2015-01,2007-01
100808.0,[732922 724964 661877 659744],[0 1 0 0],[ 0.75  0.33  0.4   0.65],[2010 2006 2012 2010],[ 2018.  2008.  2018.  2018.],4,1,3,0.25,0.75,1,3,0.25,0.75,0.5325,2010-01,2010-01,2018-01
330188.0,[688981 686256 663085 100156],[1 0 0 1],[ 1.    0.7   0.51  0.51],[2007 2008 2009 2004],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.6799999999999999,2007-01,2004-01,2018-01
2509.0,[736731 719743 203836],[1 0 1],[ 0.1    0.1    0.242],[2006 2015 2015],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.14733333333333334,2006-01,2015-01,2018-01
231885.0,[39679],[1],[ 0.7],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,2007-01,2007-01,2018-01
68045.0,[714027 677380 490024 344277],[0 0 1 1],[ 1.     1.     0.99   0.951],[2014 2013 2002 2009],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.9852500000000001,2014-01,2009-01,2018-01
330189.0,[399366],[1],[ 0.5],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2003-01,2003-01,2018-01
166351.0,[718891],[0],[ 0.7],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,2012-01,2012-01,2018-01
428500.0,[625225],[1],[ 1.],[2012],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
494037.0,[175080],[1],[ 0.023],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.023,2013-01,2013-01,2018-01
133589.0,[652119 258448 136501],[0 1 1],[ 0.15   0.2    0.254],[2015 2014 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.20133333333333334,2015-01,2014-01,2018-01
395735.0,[474964],[1],[ 1.],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2013-01,2013-01,2018-01
68056.0,[694494 690385 669448 506613 459173],[0 0 1 1 1],[ 0.05   0.03   0.8    0.075  0.6  ],[2009 2005 2003 2011 2012],[ 2018.  2018.  2018.  2018.  2018.],5,3,2,0.6,0.4,0,5,0.0,1.0,0.311,2009-01,2012-01,2018-01
461271.0,[700241 685449 650953 624780],[1 1 1 0],[ 0.25   0.022  1.     1.   ],[2014 2001 1995 1993],[ 2018.  2018.  2011.  1993.],4,3,1,0.75,0.25,2,2,0.5,0.5,0.5680000000000001,2014-01,1993-01,2018-01
264664.0,[637903],[1],[ 1.],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2007-01,2007-01,2018-01
35287.0,[699788],[0],[ 0.255],[1997],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.255,1997-01,1997-01,2018-01
494046.0,[691587 676024 640816 637500 627991  96728],[0 0 1 0 0 1],[ 1.   0.5  1.   0.5  0.4  1. ],[2012 2014 2015 2014 2015 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,2,4,0.3333333333333333,0.6666666666666666,0,6,0.0,1.0,0.7333333333333334,2012-01,2014-01,2018-01
199135.0,[687547 648031],[0 0],[ 0.49  0.49],[2015 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.49,2015-01,2015-01,2018-01
166366.0,[728752],[0],[ 0.35],[2004],[ 2011.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.35,2004-01,2004-01,2011-01
231902.0,[724176],[0],[ 1.],[1993],[ 2002.],1,0,1,0.0,1.0,1,0,1.0,0.0,1.0,1993-01,1993-01,2002-01
68066.0,[267053],[1],[ 1.],[2005],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2005-01,2005-01,2018-01
461283.0,[727270 699181 695918 694153 672401 664136],[1 0 0 0 1 0],[ 0.43   0.5    0.077  0.2    0.21   0.7  ],[2014 2008 2014 2014 2009 2008],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,2,4,0.3333333333333333,0.6666666666666666,0,6,0.0,1.0,0.35283333333333333,2014-01,2008-01,2018-01
2533.0,[693542 196711],[1 1],[ 1.  1.],[2009 2000],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,2009-01,2000-01,2018-01
330223.0,[701294 694603 679593 656813 207797  51318  11387],[1 0 0 0 1 1 1],[ 1.     0.7    0.25   0.5    0.4    0.023  1.   ],[1992 1990 2002 1988 1998 1993 1992],[ 2006.  2006.  2008.  1998.  2018.  2018.  2018.],7,4,3,0.5714285714285714,0.42857142857142855,4,3,0.5714285714285714,0.42857142857142855,0.5532857142857143,1992-01,1992-01,2006-01
199152.0,[117547],[1],[ 0.8],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,2000-01,2000-01,2018-01
68082.0,[26354],[1],[ 0.1],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2015-01,2015-01,2018-01
231923.0,[633420],[0],[ 0.4],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,2013-01,2013-01,2018-01
362996.0,[623555   8940],[1 1],[ 1.  1.],[2000 2009],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,2000-01,2009-01,2018-01
428536.0,[670011],[0],[ 0.368],[2000],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.368,2000-01,2000-01,2018-01
100856.0,[465624  20375],[1 1],[ 0.45  0.49],[2013 2013],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.47,2013-01,2013-01,2018-01
231932.0,[459050],[1],[ 0.4],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2013-01,2013-01,2018-01
428542.0,[714709 710669 670608 669797 447169 290933  76822],[1 1 0 0 1 1 1],[ 0.92  0.6   0.35  0.6   0.8   0.6   0.7 ],[2007 2011 2014 2011 2011 2008 2009],[ 2014.  2014.  2018.  2018.  2018.  2018.  2018.],7,5,2,0.7142857142857143,0.2857142857142857,2,5,0.2857142857142857,0.7142857142857143,0.6528571428571429,2007-01,2009-01,2014-01
68095.0,[700083],[0],[ 0.2],[2003],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,2003-01,2003-01,2018-01
297472.0,[724010 720952],[0 0],[ 1.  1.],[2011 2013],[ 2018.  2014.],2,0,2,0.0,1.0,1,1,0.5,0.5,1.0,2011-01,2013-01,2018-01
100865.0,[663636],[0],[ 1.],[2008],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2008-01,2008-01,2018-01
133634.0,[704239],[1],[ 0.49],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,2007-01,2007-01,2018-01
264706.0,[157644],[1],[ 1.],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2003-01,2003-01,2018-01
395782.0,[665021],[1],[ 0.008],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.008,2014-01,2014-01,2018-01
35336.0,[284971],[1],[ 0.1],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2010-01,2010-01,2018-01
428553.0,[382335],[1],[ 0.333],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2008-01,2008-01,2018-01
264712.0,[82867],[1],[ 0.4],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,2014-01,2014-01,2018-01
297491.0,[735926 713219 701502 701098 643488],[0 0 0 1 0],[ 0.366  0.276  0.209  0.24   0.152],[2004 2007 2005 2006 2003],[ 2018.  2018.  2018.  2018.  2018.],5,1,4,0.2,0.8,0,5,0.0,1.0,0.2486,2004-01,2003-01,2018-01
395797.0,[731827 671346],[1 1],[ 0.111  0.67 ],[2006 2010],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.3905,2006-01,2010-01,2018-01
133655.0,[627066  21541],[0 1],[ 1.   0.5],[1994 1997],[ 2011.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.75,1994-01,1997-01,2011-01
166424.0,[692507 113392],[0 1],[ 0.929  0.016],[2011 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.47250000000000003,2011-01,2010-01,2018-01
231960.0,[703487],[0],[ 0.01],[2000],[ 2001.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.01,2000-01,2000-01,2001-01
68124.0,[681754 520142],[1 1],[ 0.5   0.25],[2004 2008],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.375,2004-01,2008-01,2018-01
461341.0,[732528 717981 712841 679383 661191 626081 106289],[0 0 0 0 0 0 1],[ 1.     0.2    1.     0.03   0.111  0.04   0.167],[2010 2011 2010 2014 2014 2015 2005],[ 2018.  2018.  2012.  2018.  2018.  2018.  2018.],7,1,6,0.14285714285714285,0.8571428571428571,1,6,0.14285714285714285,0.8571428571428571,0.364,2010-01,2005-01,2018-01
297502.0,[716025],[0],[ 1.],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2012-01,2012-01,2018-01
428575.0,[726974 710604 701208 637266 404310 353382 274898 120381  68236],[1 1 0 1 1 1 1 1 1],[ 0.6    1.     0.2    0.156  0.8    0.1    0.25   1.     0.15 ],[2015 2015 2014 2014 2015 2015 2013 2015 2013],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],9,8,1,0.8888888888888888,0.1111111111111111,0,9,0.0,1.0,0.4728888888888889,2015-01,2013-01,2018-01
68126.0,[726995],[0],[ 1.],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2011-01,2011-01,2018-01
395809.0,[729408],[0],[ 0.12],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.12,2012-01,2012-01,2018-01
330273.0,[629157],[0],[ 1.],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2011-01,2011-01,2018-01
231966.0,[716247 653243 364792],[1 1 1],[ 0.15   0.333  0.075],[2005 2000 2001],[ 2007.  2018.  2018.],3,3,0,1.0,0.0,1,2,0.3333333333333333,0.6666666666666666,0.18599999999999997,2005-01,2001-01,2007-01
428578.0,"[739432 736888 735692 734682 733209 697221 672966 650350 649199 623234
 368594  76722]",[0 1 0 0 0 0 1 1 0 0 1 1],"[ 1.     1.     0.387  0.2    0.857  0.25   0.5    1.     1.     0.2    0.8
  0.156]",[1997 2002 1996 2005 2006 2007 1994 2009 2009 2002 1998 2002],"[ 2018.  2018.  2006.  2011.  2007.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.]",12,5,7,0.4166666666666667,0.5833333333333334,3,9,0.25,0.75,0.6124999999999999,1997-01,2002-01,2018-01
2598.0,[725598],[1],[ 0.1],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2014-01,2014-01,2018-01
100902.0,[710895],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2014-01,2014-01,2018-01
133671.0,[629993],[1],[ 0.289],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.289,2014-01,2014-01,2018-01
297513.0,"[732906 730677 704743 700076 695435 679704 675010 666128 662581 645124
 643598 642644 640956 640909]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[ 0.6    0.8    1.     0.88   1.     0.5    0.67   1.     0.75   1.     1.
  0.938  1.     0.893]",[1993 2002 1993 2011 2015 2012 2009 2009 1994 2004 2001 1993 1993 1995],"[ 2018.  2010.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.]",14,0,14,0.0,1.0,1,13,0.07142857142857142,0.9285714285714286,0.8593571428571429,1993-01,1995-01,2018-01
150314.0,[730883 710615 693369 649084 637142 627038],[0 0 0 0 1 0],[ 0.64  0.65  1.    0.5   1.    0.7 ],[1999 2015 2007 2012 2013 2011],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,1,5,0.16666666666666666,0.8333333333333334,0,6,0.0,1.0,0.7483333333333334,1999-01,2011-01,2018-01
133682.0,[725450],[1],[ 0.5],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,2014-01,2014-01,2018-01
330296.0,[470947],[1],[ 0.333],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,2001-01,2001-01,2018-01
133689.0,[228922],[1],[ 0.9],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.9,2007-01,2007-01,2018-01
100921.0,[630699  56205],[0 1],[ 0.066  0.5  ],[2014 2007],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.28300000000000003,2014-01,2007-01,2018-01
199227.0,[476156],[1],[ 0.33],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33,2007-01,2007-01,2018-01
199228.0,[691937],[0],[ 0.05],[2002],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.05,2002-01,2002-01,2012-01
428604.0,[663852],[1],[ 0.82],[2001],[ 2010.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.82,2001-01,2001-01,2010-01
133691.0,[676432 297310],[0 1],[ 0.8    0.162],[2010 2010],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.48100000000000004,2010-01,2010-01,2018-01
100922.0,[698154 677400 640238 637259 506077 506077 332227 208224],[1 1 1 1 1 1 1 1],[ 0.5    0.5    0.9    0.3    0.444  0.444  0.36   0.612],[2006 2004 2005 2002 2011 2011 2001 1999],[ 2018.  2018.  2013.  2008.  2018.  2018.  2018.  2018.],8,8,0,1.0,0.0,2,6,0.25,0.75,0.5075000000000001,2006-01,1999-01,2018-01
68158.0,[85712],[1],[ 0.016],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.016,2008-01,2008-01,2018-01
494145.0,[651637],[0],[ 0.5],[2002],[ 2008.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.5,2002-01,2002-01,2008-01
166458.0,[687783],[0],[ 0.7],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,2014-01,2014-01,2018-01
494142.0,[733548 698874 648729],[1 1 1],[ 0.1    0.002  0.5  ],[2015 2014 2015],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.20066666666666666,2015-01,2015-01,2018-01
395843.0,[726500 680931 677222 670706 642236 416251 278902 175055],[1 1 1 0 1 1 1 1],[ 0.2   0.3   0.3   0.51  0.2   0.3   0.3   0.1 ],[2011 2014 2011 2015 2010 2012 2009 2010],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],8,7,1,0.875,0.125,0,8,0.0,1.0,0.27625,2011-01,2010-01,2018-01
461381.0,[723705],[1],[ 1.],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,2014-01,2014-01,2018-01
330311.0,[699131],[0],[ 1.],[2009],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,2009-01,2009-01,2018-01
395849.0,[734297],[1],[ 0.6],[2010],[ 2014.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.6,2010-01,2010-01,2014-01
100938.0,[708585 641892 410491],[1 1 1],[ 0.75  1.    0.3 ],[2002 2006 1999],[ 2008.  2008.  2018.],3,3,0,1.0,0.0,2,1,0.6666666666666666,0.3333333333333333,0.6833333333333332,2002-01,1999-01,2008-01
264777.0,[732518 653061],[1 1],[ 0.298  0.25 ],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.274,2014-01,2014-01,2018-01
100937.0,[669043],[1],[ 0.1],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.1,2013-01,2013-01,2018-01
395852.0,[303367],[1],[ 0.033],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.033,2001-01,2001-01,2018-01
395855.0,[682777],[1],[ 0.195],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.195,2011-01,2011-01,2018-01
461393.0,[708113],[0],[ 0.4],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,2015-01,2015-01,2018-01
363089.0,[736184],[1],[ 0.2],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,2007-01,2007-01,2018-01
395860.0,[657649 636378],[0 0],[ 1.   0.7],[2012 2005],[ 2013.  2008.],2,0,2,0.0,1.0,2,0,1.0,0.0,0.85,2012-01,2005-01,2013-01
35414.0,[631943 626617],[1 1],[ 0.49  1.  ],[2007 2007],[ 2013.  2013.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.745,2007-01,2007-01,2013-01
2648.0,[727238],[1],[ 0.51],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,2014-01,2014-01,2018-01
494168.0,[401614 192894],[1 1],[ 1.  1.],[2015 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,2015-01,2015-01,2018-01
35416.0,[687470 683128 664117 643995],[0 0 0 0],[ 0.385  0.6    0.6    1.   ],[2006 2013 2007 2010],[ 2018.  2018.  2018.  2018.],4,0,4,0.0,1.0,0,4,0.0,1.0,0.64625,2006-01,2010-01,2018-01
461403.0,[725592 629737 201534  59956],[1 1 1 1],[ 0.33   0.183  1.     0.21 ],[2009 2004 2007 2010],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.43074999999999997,2009-01,2010-01,2018-01
2656.0,[277786],[1],[ 0.775],[2007],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.775,2007-01,2007-01,2018-01
363107.0,[643146],[1],[ 0.99],[2007],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.99,2007-01,2007-01,2008-01
494180.0,[718503],[1],[ 0.49],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.49,2015-01,2015-01,2018-01
166503.0,[720501 279811],[1 1],[ 1.    0.49],[2010 2013],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.745,2010-01,2013-01,2018-01
166505.0,[136663],[1],[ 0.2],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,2009-01,2009-01,2018-01
428650.0,[624439 623459],[1 1],[ 0.091  0.091],[2010 2010],[ 2018.  2013.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.091,2010-01,2010-01,2018-01
