"EID","TYPECODE","IFHOME","B_REYEAR","B_ENDYEAR"
"405460","br64111","0","2003",""
"183527","br4038","0","2008","2009"
"405460","br184113","0","2003",""
"425698","br154190","1","2013",""
"106928","br154191","1","2006","2009"
"279513","br124187","0","2011",""
"80951","br4040","0","2010",""
"300497","br64114","1","2011",""
"299472","br214420","0","2014",""
"279513","br214421","0","2002",""
"324409","br184117","1","2007",""
"222173","br154193","1","2003","2011"
"405460","br4041","0","2003",""
"405460","br34257","0","2003",""
"405460","br4042","0","2003",""
"279513","br124189","1","1994",""
"279513","br64116","0","2001",""
"279513","br64118","0","2002",""
"140340","br94071","0","2013",""
"405460","br34260","0","2003",""
"279513","br124190","0","1993",""
"279513","br214422","0","2010",""
"405460","br154198","0","2003",""
"279513","br124193","0","2001",""
"492134","br4044","1","2001","2007"
"520103","br154199","0","2014",""
"168189","br34261","0","2005",""
"302711","br4046","0","2010","2012"
"405460","br4047","0","2005",""
"320899","br214426","0","2007","2011"
"191546","br4049","0","2010",""
"279513","br34262","0","2001",""
"405460","br214427","0","2004",""
"499918","br94074","0","2004","2008"
"339345","br214428","1","2004",""
"90427","br4050","1","2003",""
"31789","br34263","0","2014",""
"279513","br184121","0","2000",""
"219145","br94076","1","2011",""
"196113","br154202","0","2014",""
"476585","br34264","0","2004",""
"279513","br184122","0","1997",""
"235798","br4051","1","2014",""
"230217","br124197","0","2011","2013"
"108486","br154204","1","2008","2010"
"279513","br64125","0","2003",""
"279513","br124198","0","2000",""
"139616","br154206","0","2014",""
"279513","br154207","0","2011",""
"220190","br184123","0","2006","2014"
"50566","br184124","0","2012",""
"107408","br34266","0","2012","2012"
"464287","br34267","0","1996","2002"
"405460","br214433","0","2002",""
"517374","br4053","1","2005",""
"279513","br94078","0","2003",""
"483989","br34268","1","2009",""
"53512","br94080","1","2006","2009"
"405460","br4054","0","2003",""
"125417","br64127","1","2012","2015"
"167050","br94082","1","2008",""
"112953","br184125","0","2005","2007"
"405460","br34271","0","2003",""
"405460","br94083","0","2003","2005"
"399155","br184126","0","2014",""
"53394","br124201","1","2002",""
"279513","br4055","0","2001",""
"405460","br34272","0","2009",""
"120268","br94085","1","2007",""
"511645","br214437","1","2011",""
"257236","br4057","0","2009",""
"45417","br94086","1","2008",""
"279513","br124204","0","2006",""
"402973","br94089","1","2010",""
"42525","br4059","1","2008","2012"
"405460","br64133","0","2003",""
"395628","br214438","1","2013",""
"174905","br4061","0","2006","2010"
"191546","br4064","0","2008",""
"30525","br34275","1","2007","2010"
"405460","br214442","0","2006",""
"265219","br184129","1","2015",""
"279513","br94092","0","2011",""
"277210","br4065","0","2010",""
"279513","br4066","0","2005",""
"50566","br214443","1","2014",""
"310509","br214444","0","2002","2009"
"405460","br94095","0","2003","2008"
"225601","br4068","1","2002",""
"288367","br4070","0","2013","2013"
"405460","br34279","0","1997",""
"278558","br214446","1","2010","2011"
"279513","br214447","0","2000",""
"233977","br4072","0","2015",""
"462722","br214448","0","2015",""
"191546","br214449","0","2008",""
"279513","br4073","0","2001",""
"97829","br214450","1","2013",""
"405460","br154222","0","2003",""
"405460","br34281","0","2004","2011"
"258585","br124210","1","2005","2007"
"346393","br184133","0","2004","2009"
"325148","br154223","0","2011","2012"
"420089","br184134","0","2007","2008"
"294136","br214452","0","2014",""
"279513","br94100","1","1993",""
"405460","br94101","0","2002",""
"405460","br124213","0","2009",""
"517052","br34285","0","2012",""
"220200","br34286","0","2006","2015"
"338107","br34287","1","2005",""
"225601","br64135","1","2001",""
"279513","br4074","0","2002",""
"405460","br124215","0","2005",""
"122679","br124216","1","2001","2006"
"1215","br124217","0","2015",""
"456335","br94103","0","2003","2005"
"379203","br94104","1","2000",""
"369423","br184136","1","2010","2010"
"203712","br34289","0","2013",""
"173073","br4075","0","2009",""
"405460","br4077","0","2007",""
"279513","br154225","0","2014",""
"405460","br214455","0","2008",""
"405460","br154227","0","2004",""
"279513","br34293","0","2002",""
"224165","br214458","0","2012",""
"225601","br184138","1","1995",""
"222715","br34294","1","2014","2015"
"62544","br124221","0","2005","2015"
"211384","br64139","1","2011",""
"279513","br34295","0","2000",""
"79307","br214461","0","2008","2010"
"405460","br4080","0","2007",""
"504009","br154230","0","2004",""
"194068","br214464","0","2007","2014"
"279513","br64140","0","1993",""
"516748","br34301","0","2013",""
"250062","br124226","0","2012",""
"468462","br184142","0","2004","2012"
"230838","br184144","0","2006",""
"405460","br214466","0","2004",""
"279513","br214467","0","2005",""
"405460","br124228","0","2003",""
"279513","br94110","0","2009",""
"407069","br34302","1","2001","2008"
"405460","br64142","0","2005",""
"40428","br214469","1","2011","2014"
"444639","br34303","1","2008","2012"
"201178","br94112","0","2002","2011"
"200633","br154231","1","2011",""
"455927","br94113","1","2011",""
"86382","br154232","1","2005","2008"
"279513","br94114","0","2010",""
"192905","br214472","1","2004","2008"
"327114","br124229","1","2007",""
"405460","br154235","0","2003",""
"279513","br94115","0","2011",""
"134517","br94116","1","2011",""
"405460","br154236","0","2003",""
"296440","br124230","1","2014",""
"272177","br64143","0","2015",""
"279513","br34306","0","2006",""
"277727","br4082","1","2011",""
"226378","br94119","0","2005","2007"
"58675","br64144","1","2001",""
"229313","br124232","0","2012",""
"405460","br154239","0","2004",""
"11296","br214477","1","2005",""
"215983","br214478","1","2010","2012"
"135313","br124233","0","2007","2007"
"279513","br4085","0","2012",""
"279513","br184148","0","2003",""
"50202","br94120","1","2007","2008"
"279513","br94121","0","2000",""
"405460","br34308","0","1997",""
"395468","br4086","1","2007","2012"
"405460","br154242","0","1992",""
"66421","br214481","1","2005","2008"
"279513","br4090","0","2002",""
"439","br94123","0","2014",""
"279513","br154244","0","2003",""
"279513","br94124","0","2001",""
"393794","br4091","0","2013",""
"475122","br154245","0","2010",""
"458292","br4092","1","2009",""
"163699","br184151","1","2011","2013"
"279513","br184152","0","2000",""
"297043","br154246","0","2007","2010"
"329569","br184153","0","2009",""
"78216","br214483","1","2002",""
"148999","br124238","1","2007","2012"
"405460","br64149","0","2003","2014"
"279513","br34310","0","2002",""
"428775","br124240","1","2010",""
"279513","br34312","0","2000",""
"98811","br34313","1","1991",""
"506121","br64152","1","2011","2011"
"281822","br214485","1","2004",""
"489746","br184156","0","2008","2013"
"287920","br214486","0","2003",""
"514875","br124245","1","2006",""
"279513","br184157","0","2012",""
"405460","br184158","0","2003",""
"403796","br124246","0","2012",""
"96247","br124247","0","2011","2014"
"497166","br94131","0","2010",""
"405460","br184160","0","1999",""
"279513","br4099","0","2001",""
"405460","br214487","0","2003",""
"180962","br214488","0","2014",""
"279513","br154253","0","2001",""
"279513","br124248","0","2000",""
"405460","br64154","0","2003",""
"213751","br214489","1","2009","2011"
"279513","br64156","0","2001",""
"405460","br34315","0","2010",""
"367377","br4101","1","2010",""
"499216","br94133","0","2003","2004"
"279513","br94134","0","2002",""
"417585","br214490","0","2009","2010"
"405460","br4103","0","2003",""
"282385","br4104","1","2012",""
"405460","br124251","0","2003",""
"387311","br214491","0","2013",""
"4433","br64158","0","2014",""
"405460","br34317","0","2002",""
"405460","br214492","0","2004",""
"282209","br184164","0","2010","2015"
"159045","br94136","0","2008",""
"461483","br154257","0","2014",""
"405460","br214494","0","2008",""
"100185","br154258","1","2013",""
"279513","br64160","0","2010",""
"405460","br184165","0","2003",""
"18738","br94139","0","2012",""
"158146","br34324","1","1999","2006"
"405460","br154261","0","2002",""
"478921","br124254","1","2005","2008"
"373523","br64162","1","2011",""
"279513","br214498","0","2000",""
"417370","br124255","1","2007",""
"486136","br214499","0","2013",""
"294037","br34325","1","2004","2012"
"154793","br34326","0","2010",""
"342514","br4109","1","2007","2013"
"323367","br34327","1","2015",""
"279513","br214500","0","2007",""
"405460","br34328","0","2008",""
"410353","br214501","0","2003","2007"
"270552","br94141","1","2008","2011"
"405460","br94142","0","2002",""
"519829","br4110","1","2007","2008"
"249926","br64166","1","2006","2008"
"435122","br64167","1","2005",""
"279513","br214502","0","2002",""
"279513","br214503","0","2007",""
"198014","br214505","1","2003","2006"
"405460","br64168","0","2003",""
"279513","br154263","0","2000",""
"279513","br214506","0","2013",""
"272177","br124260","0","2014",""
"279513","br214508","0","2007",""
"355055","br34333","1","1999","2011"
"405460","br154265","0","2003",""
"359097","br64171","0","2004","2006"
"508305","br34334","1","2007",""
"518972","br4111","1","2011",""
"388055","br154266","0","2008",""
"279513","br94146","0","2005",""
"405460","br154267","0","2003","2010"
"279513","br184173","0","2003","2014"
"279513","br154268","0","2011",""
"31888","br34337","1","2008","2014"
"405460","br34339","0","2009",""
"218479","br184175","0","2014",""
"20400","br184176","0","2002",""
"464249","br34340","1","2008",""
"191546","br4113","0","2007",""
"279513","br64175","0","2001",""
"279513","br184177","0","2012",""
"279513","br184178","0","2001",""
"405460","br124266","0","2004",""
"251060","br124267","1","2008","2011"
"405460","br94150","0","2006",""
"405460","br34342","0","2003",""
"405460","br154270","0","2003",""
"495423","br154273","0","2004","2010"
"136229","br184181","1","2002",""
"279513","br4116","0","2000",""
"279513","br184182","0","1994",""
"243034","br94153","1","2013",""
"279513","br4118","0","2005",""
"191546","br124270","0","2013",""
"405460","br124271","0","2010",""
"19349","br154274","1","2009",""
"279513","br214512","0","2014",""
"405460","br64177","0","2003",""
"279513","br124273","0","2001",""
"462176","br34346","0","2006",""
"313044","br124276","1","2005","2007"
"519737","br154276","0","2014",""
"133619","br214514","0","2014",""
"279513","br64178","0","2011",""
"310509","br124277","1","2014",""
"208192","br124278","1","2005",""
"400814","br34347","1","2003","2008"
"338501","br124279","1","2005",""
"360922","br64181","1","2008",""
"102902","br64182","0","2011","2013"
"304226","br124280","1","2011",""
"329569","br184183","0","2009",""
"370552","br4122","0","2010",""
"405460","br154278","0","2003",""
"405460","br214516","0","2007","2012"
"253174","br64184","1","2013",""
"203643","br184185","1","2005","2012"
"289910","br94159","1","2013",""
"405460","br64185","0","2003","2006"
"38154","br184187","0","2008",""
"279513","br64186","0","1999",""
"279513","br124283","0","2000",""
"227204","br154280","1","2007","2008"
"170848","br4124","1","2003","2012"
"405460","br184188","0","2002",""
"279513","br214522","0","2004",""
"329569","br184189","0","2012",""
"279513","br64188","0","2004",""
"405460","br214523","0","1997",""
"405460","br4128","0","2005",""
"405460","br4129","0","2004",""
"495155","br214524","0","2004","2007"
"279513","br154281","0","2006",""
"405460","br154282","0","2006",""
"322682","br124287","1","2010","2013"
"258585","br184192","1","2004","2006"
"405460","br214525","0","1998",""
"190457","br154283","1","2008",""
"405460","br34351","0","2000",""
"39863","br154285","1","2011","2014"
"117435","br34354","1","2004","2010"
"279513","br64190","0","2009",""
"279513","br94161","0","2002",""
"279513","br34355","0","2000",""
"283064","br64191","0","2005",""
"72724","br64192","1","2005",""
"279513","br4130","0","2000",""
"462878","br184196","1","2007","2008"
"17420","br64193","1","2010","2013"
"62559","br184197","0","2014",""
"405460","br154287","0","2008",""
"119870","br34357","1","2009",""
"439","br94163","0","2012",""
"279513","br184201","0","2001",""
"329569","br184202","0","2004",""
"405460","br64194","0","1999",""
"279513","br124293","0","2005",""
"342440","br4137","0","2010","2011"
"270552","br124295","1","1965",""
"405460","br4138","0","2003",""
"279513","br184205","0","2013",""
"279513","br214532","0","2014",""
"207379","br34359","1","2015",""
"10971","br94165","1","2002",""
"279513","br94167","0","2001",""
"75380","br154289","1","2007","2009"
"249926","br214534","1","2004","2014"
"509471","br124299","0","2000",""
"73268","br64196","1","2002",""
"405460","br184210","0","1997",""
"62511","br124300","1","2004","2007"
"458263","br214537","0","2010",""
"279513","br184211","0","2006",""
"255901","br34360","1","2004","2008"
"191546","br94170","0","2011",""
"279513","br64197","0","2001",""
